wav,n10,n20,n30,ref 10,ref 20,ref 30
1556.63,-66.44831848,-60.70491791,-69.15532684,-34.53186798,-35.57960892,-35.55134964
1556.64,-66.26054382,-60.68771362,-69.26052094,-34.54021454,-35.51501083,-35.68120575
1556.65,-66.16802216,-60.59784317,-69.3657074,-34.46031952,-35.42750549,-35.83068466
1556.66,-66.1236496,-60.60842514,-69.46192932,-34.44937515,-35.46554565,-35.89154053
1556.67,-66.11203766,-60.64393616,-69.57593536,-34.38041306,-35.46385193,-35.96059799
1556.68,-66.12486267,-60.53311157,-69.68749237,-34.3757515,-35.39232635,-36.24565125
1556.69,-66.14203644,-60.4785881,-69.76262665,-34.39284515,-35.24620819,-36.39076233
1556.7,-66.1139679,-60.50857544,-69.9585495,-34.25362396,-35.32911682,-36.41510773
1556.71,-66.05944061,-60.47018051,-70.17812347,-34.19261169,-35.32255554,-36.34481812
1556.72,-65.98912811,-60.47795105,-70.34385681,-34.24266052,-35.20306396,-36.42390442
1556.73,-65.90724182,-60.46291733,-70.51644897,-34.20117188,-35.07651901,-36.5350647
1556.74,-65.82394409,-60.55864716,-70.5956955,-34.12082291,-34.99940109,-36.4872551
1556.75,-65.75134277,-60.58900452,-70.64320374,-34.08300018,-34.92653275,-36.47399139
1556.76,-65.67245483,-60.60742569,-70.65929413,-34.15427399,-34.7889328,-36.65316772
1556.77,-65.55110168,-60.66648865,-70.63628387,-34.08766556,-34.72366714,-36.54163361
1556.78,-65.41603851,-60.75490189,-70.6243515,-34.06247711,-34.70664597,-36.36871338
1556.79,-65.3547821,-60.79860687,-70.57350159,-34.17573547,-34.60560608,-36.22838974
1556.8,-65.23069,-60.84545898,-70.60847473,-34.21030426,-34.49239731,-36.22934341
1556.81,-65.17807007,-60.92030716,-70.61457062,-34.17014313,-34.4933548,-36.07379913
1556.82,-65.18356323,-61.02822876,-70.54341125,-34.23043823,-34.57632065,-35.86449051
1556.83,-65.13466644,-61.13119507,-70.48154449,-34.37827682,-34.50212479,-35.87359238
1556.84,-65.15484619,-61.2195282,-70.33268738,-34.32794571,-34.49726868,-35.7371521
1556.85,-65.07588196,-61.41144562,-70.24488831,-34.33035278,-34.55937576,-35.51302719
1556.86,-65.05194855,-61.52792358,-70.15350342,-34.37958145,-34.55465698,-35.37812042
1556.87,-65.07273102,-61.58929062,-70.05085754,-34.40714645,-34.51426697,-35.36546707
1556.88,-64.99697113,-61.81769943,-69.96926117,-34.35729599,-34.58768082,-35.18779755
1556.89,-65.03478241,-62.00086975,-69.8518219,-34.30042648,-34.69776535,-35.09354782
1556.9,-65.05528259,-62.07472229,-69.78564453,-34.38187027,-34.72603607,-35.06046677
1556.91,-65.07453918,-62.25921249,-69.723526,-34.40901947,-34.75764847,-35.02594757
1556.92,-65.14343262,-62.34536743,-69.52361298,-34.38549423,-34.85230255,-34.80458069
1556.93,-65.19422913,-62.48937988,-69.34261322,-34.39831161,-34.9800415,-34.6973114
1556.94,-65.24501038,-62.44763184,-69.09785461,-34.49728394,-34.9569931,-34.70322418
1556.95,-65.37107086,-62.41889954,-68.79387665,-34.44075394,-35.01791,-34.70832062
1556.96,-65.49899292,-62.46046066,-68.53444672,-34.34085083,-35.16394806,-34.65647888
1556.97,-65.62313843,-62.3368988,-68.31049347,-34.3463974,-35.15336609,-34.64312744
1556.98,-65.86286163,-62.21041489,-68.17620087,-34.38493347,-35.16000366,-34.74123764
1556.99,-65.99391937,-62.12496567,-68.07774353,-34.28907394,-35.21987534,-34.84268188
1557,-66.19949341,-62.01634216,-67.87162781,-34.24407196,-35.3236084,-34.7457695
1557.01,-66.39927673,-61.85920715,-67.78358459,-34.35716629,-35.37833405,-34.81058502
1557.02,-66.54327393,-61.56715393,-67.72261047,-34.37007141,-35.26078796,-34.95505142
1557.03,-66.79923248,-61.34198761,-67.58055878,-34.15514374,-35.31467056,-34.94415283
1557.04,-67.02650452,-61.19365311,-67.55223846,-34.16350174,-35.36085129,-35.01963425
1557.05,-67.29269409,-60.92175293,-67.51429749,-34.2434845,-35.26050568,-35.16355896
1557.06,-67.55054474,-60.72826767,-67.47602844,-34.18860245,-35.20016098,-35.31453323
1557.07,-67.78004456,-60.61443329,-67.47068787,-34.16360855,-35.20521927,-35.20173645
1557.08,-68.11631775,-60.49264145,-67.44643402,-34.28341675,-35.18958664,-35.29759216
1557.09,-68.35603333,-60.30307388,-67.47885895,-34.31886292,-35.03937149,-35.37385178
1557.1,-68.60727692,-60.23019409,-67.47386932,-34.23056793,-34.99163818,-35.38678741
1557.11,-68.85016632,-60.15424347,-67.36389923,-34.12527466,-34.99873352,-35.39455414
1557.12,-69.03498077,-60.08571243,-67.39457703,-34.1305542,-34.83743668,-35.63142395
1557.13,-69.17973328,-59.95680237,-67.40071106,-34.13859177,-34.68401337,-35.76913071
1557.14,-69.25621033,-59.91463852,-67.45979309,-34.02050018,-34.67840576,-35.73929214
1557.15,-69.2576828,-59.93795395,-67.62628937,-34.00843811,-34.68687439,-35.66986847
1557.16,-69.19900513,-59.84811783,-67.77165222,-34.01745224,-34.50632858,-35.75017166
1557.17,-69.20812988,-59.86873245,-67.95591736,-34.03862381,-34.49900055,-35.85576248
1557.18,-69.15850067,-59.88584137,-68.04149628,-33.79588318,-34.53105164,-35.75523758
1557.19,-69.16081238,-59.888134,-68.12081146,-33.83930206,-34.49489212,-35.77940369
1557.2,-69.15940094,-59.82317734,-68.32537842,-33.84433746,-34.28672791,-35.85660553
1557.21,-69.07932281,-59.76248932,-68.40395355,-33.63633347,-34.15805435,-35.83295059
1557.22,-69.073349,-59.77623749,-68.47063446,-33.55099869,-34.12004089,-35.77465439
1557.23,-68.90412903,-59.74470139,-68.59218597,-33.71463394,-34.06476212,-35.83113098
1557.24,-68.7390976,-59.6407547,-68.58979034,-33.72602463,-33.9900322,-35.83963013
1557.25,-68.57398987,-59.65387726,-68.53985596,-33.64440918,-33.93834686,-35.70761108
1557.26,-68.29380798,-59.67682266,-68.41268158,-33.65367889,-33.96947479,-35.51490021
1557.27,-67.95444489,-59.63463593,-68.30193329,-33.73463821,-33.9223671,-35.62745285
1557.28,-67.6167984,-59.54875183,-68.0801239,-33.70352936,-33.7485199,-35.51787186
1557.29,-67.27098846,-59.61129379,-67.79768372,-33.71374512,-33.88895035,-35.39317322
1557.3,-66.8936615,-59.62375641,-67.54269409,-33.80256271,-33.89122772,-35.37869263
1557.31,-66.60807037,-59.57368469,-67.32369232,-33.97834396,-33.80628586,-35.44681549
1557.32,-66.38918304,-59.58815002,-67.03059387,-34.01015854,-33.88780212,-35.34267426
1557.33,-66.23077393,-59.66149139,-66.63214111,-33.98919678,-34.04908371,-35.1014328
1557.34,-66.08959961,-59.7000351,-66.41008759,-34.05055237,-34.11448288,-35.0857048
1557.35,-65.95437622,-59.65619278,-66.25761414,-34.16671371,-34.03083801,-35.07714081
1557.36,-65.81812286,-59.7338829,-66.12265778,-34.16345596,-34.15533447,-34.9997406
1557.37,-65.66591644,-59.77231216,-66.00868225,-34.175457,-34.26519394,-34.86304855
1557.38,-65.49625397,-59.79365158,-65.98820496,-34.41135788,-34.26588058,-34.90992355
1557.39,-65.29428864,-59.84268951,-65.90666199,-34.35756302,-34.34703827,-34.85943604
1557.4,-65.13903046,-59.94828796,-65.85153961,-34.34643173,-34.56791687,-34.82031631
1557.41,-64.95066071,-60.05643845,-65.76771545,-34.50543213,-34.77384186,-34.6902504
1557.42,-64.79947662,-60.19196701,-65.67743683,-34.58248901,-34.91702271,-34.75109863
1557.43,-64.67663574,-60.31503677,-65.62757111,-34.48405838,-35.0015564,-34.75946426
1557.44,-64.57474518,-60.52792358,-65.57965851,-34.46179962,-35.13485718,-34.70976257
1557.45,-64.55717468,-60.68495178,-65.57285309,-34.60889053,-35.3740654,-34.80066681
1557.46,-64.6002655,-60.78133774,-65.60739136,-34.58989334,-35.42269516,-34.96157455
1557.47,-64.70863342,-60.96763992,-65.58626556,-34.46695709,-35.59665298,-34.93899918
1557.48,-64.8560257,-61.12849426,-65.65953064,-34.46161652,-35.90187073,-35.00598907
1557.49,-65.00124359,-61.16475677,-65.74119568,-34.52709198,-35.79510117,-35.16997528
1557.5,-65.20776367,-61.20554352,-65.82707214,-34.47003555,-35.81027985,-35.2228508
1557.51,-65.40952301,-61.32079697,-65.95742798,-34.39054108,-35.9548111,-35.21461487
1557.52,-65.51774597,-61.38155746,-66.12213898,-34.38684082,-36.05735779,-35.35011292
1557.53,-65.6255188,-61.30262756,-66.41449738,-34.40990448,-35.9526825,-35.63193893
1557.54,-65.68250275,-61.28496552,-66.56492615,-34.43751526,-35.89929581,-35.72832108
1557.55,-65.7101059,-61.3711319,-66.61510468,-34.38216782,-36.02854538,-35.80801392
1557.56,-65.76235962,-61.17107391,-66.62514496,-34.45852661,-35.84022903,-35.91400146
1557.57,-65.79792786,-61.02507019,-66.5967865,-34.46354294,-35.67418671,-36.12365723
1557.58,-65.89710236,-60.98618698,-66.35261536,-34.41889954,-35.62413406,-36.16211319
1557.59,-66.06143951,-60.86829376,-66.23643494,-34.41397858,-35.59805679,-36.21967316
1557.6,-66.16542816,-60.80243301,-66.13654327,-34.45681763,-35.43358994,-36.35411453
1557.61,-66.31115723,-60.74616241,-66.03791809,-34.48258209,-35.285923,-36.62644577
1557.62,-66.41625214,-60.70724106,-66.01219177,-34.42387009,-35.22633743,-36.50349426
1557.63,-66.5647049,-60.69045258,-65.98066711,-34.45722198,-35.1385231,-36.46893311
1557.64,-66.72904968,-60.56412888,-65.99053192,-34.53057098,-34.94577789,-36.53753662
1557.65,-66.7833786,-60.56741333,-65.9420929,-34.36445618,-34.82938385,-36.56932831
1557.66,-66.74742126,-60.55681992,-65.89202118,-34.34653091,-34.79395294,-36.54294586
1557.67,-66.5959549,-60.47394562,-65.87114716,-34.39724731,-34.80773163,-36.56278229
1557.68,-66.34900665,-60.51655197,-65.86212921,-34.4249115,-34.66474533,-36.66261292
1557.69,-65.98636627,-60.53750992,-65.85500336,-34.25465775,-34.69842148,-36.48563004
1557.7,-65.66577148,-60.59281158,-65.83917236,-34.29885483,-34.65722275,-36.38824844
1557.71,-65.36064911,-60.62559509,-65.89408112,-34.34823608,-34.61245728,-36.35854721
1557.72,-65.04745483,-60.60098648,-65.85270691,-34.30160904,-34.51763916,-36.29117203
1557.73,-64.7195282,-60.72201538,-65.7349472,-34.2126236,-34.51653671,-36.09344482
1557.74,-64.49484253,-60.74292374,-65.61236572,-34.21208572,-34.56229019,-36.066185
1557.75,-64.27039337,-60.67535019,-65.46852112,-34.28606796,-34.40945435,-36.11796188
1557.76,-64.08277893,-60.81259537,-65.28874207,-34.25014877,-34.5057106,-36.00047684
1557.77,-63.94021225,-60.86587906,-65.00888062,-34.33230972,-34.55644226,-35.74612427
1557.78,-63.84947586,-60.85826874,-64.86419678,-34.45289993,-34.54388428,-35.72143936
1557.79,-63.80025101,-60.85313797,-64.70175171,-34.57929993,-34.45379639,-35.69855499
1557.8,-63.79435349,-60.84861755,-64.48692322,-34.5853157,-34.55234909,-35.63495255
1557.81,-63.83610916,-60.91040421,-64.36162567,-34.60932922,-34.64045715,-35.52416229
1557.82,-63.9104538,-60.87963486,-64.26146698,-34.75950623,-34.62163925,-35.53138351
1557.83,-63.96988297,-60.87462234,-64.18716431,-34.87974548,-34.63450623,-35.51087952
1557.84,-64.00964355,-60.95681,-64.11358643,-34.84609222,-34.76802444,-35.42486572
1557.85,-64.03829193,-60.94367599,-64.10057831,-35.03333282,-34.87468719,-35.30239487
1557.86,-64.06863403,-60.89566422,-64.13162231,-35.19385147,-34.90924835,-35.29226303
1557.87,-64.17077637,-60.92430115,-64.17437744,-35.26836395,-34.89396667,-35.23232269
1557.88,-64.33689117,-60.93167496,-64.2108078,-35.18663406,-35.05457687,-35.09886551
1557.89,-64.60366821,-60.94518661,-64.25233459,-35.32411575,-35.11735916,-35.12251282
1557.9,-64.86434937,-60.89823532,-64.30691528,-35.36865997,-35.13867569,-35.1516571
1557.91,-65.09996796,-60.84708023,-64.31826019,-35.33718491,-35.22990799,-35.0993576
1557.92,-65.41622925,-60.86890411,-64.3707428,-35.41164017,-35.37158966,-35.01105881
1557.93,-65.75885773,-60.80817032,-64.48340607,-35.56586838,-35.44197845,-35.10624313
1557.94,-66.02810669,-60.77520752,-64.6184845,-35.60692215,-35.4472084,-35.12693405
1557.95,-66.30451965,-60.83137512,-64.73870087,-35.47418213,-35.68836594,-35.04416275
1557.96,-66.55164337,-60.86760712,-64.97460175,-35.37400436,-35.80345154,-35.05960083
1557.97,-66.71627808,-60.85570145,-65.30393982,-35.37569046,-35.78899765,-35.21613312
1557.98,-66.71735382,-60.87211609,-65.60906982,-35.33185959,-35.79682541,-35.2858963
1557.99,-66.65835571,-60.89170837,-65.96923828,-35.20449066,-35.8956871,-35.29826355
1558,-66.58719635,-60.91529465,-66.33773041,-35.17445374,-35.9152832,-35.34677505
1558.01,-66.40988159,-60.82793808,-66.6776886,-35.15610886,-35.84807205,-35.4430809
1558.02,-66.21066284,-60.82781982,-66.94597626,-35.10452271,-35.89986038,-35.57828522
1558.03,-65.97797394,-60.81285858,-67.04872894,-34.84623718,-35.90646362,-35.59603119
1558.04,-65.83942413,-60.74890518,-67.2230072,-34.95355988,-35.86203003,-35.74238586
1558.05,-65.76069641,-60.67884064,-67.19367218,-34.90749741,-35.70436096,-35.88575363
1558.06,-65.75354767,-60.71955872,-67.03604126,-34.76092148,-35.61642075,-35.95431519
1558.07,-65.73565674,-60.6374588,-66.94894409,-34.74407578,-35.47834015,-36.07109833
1558.08,-65.73394012,-60.54655075,-66.77288818,-34.85866547,-35.35958099,-36.25481415
1558.09,-65.75616455,-60.43027496,-66.70594788,-34.76192093,-35.2399826,-36.37439728
1558.1,-65.74141693,-60.33967209,-66.64377594,-34.641819,-35.25691223,-36.35591888
1558.11,-65.74927521,-60.29756546,-66.567276,-34.65124893,-35.14041901,-36.39736557
1558.12,-65.7625351,-60.12543869,-66.60945892,-34.63553238,-34.9978981,-36.602108
1558.13,-65.79817963,-60.02475739,-66.56005859,-34.63816071,-34.7711792,-36.51470184
1558.14,-65.87525177,-60.02829361,-66.49120331,-34.59020233,-34.82087326,-36.40055466
1558.15,-65.97042084,-59.92959213,-66.54623413,-34.58428192,-34.6807785,-36.53577042
1558.16,-66.10692596,-59.77884293,-66.48182678,-34.6246109,-34.52570724,-36.5674324
1558.17,-66.25777435,-59.72472,-66.4984436,-34.50381851,-34.5428009,-36.4707756
1558.18,-66.38167572,-59.66093826,-66.56130981,-34.39069748,-34.56075287,-36.31906509
1558.19,-66.51171112,-59.60441971,-66.5774231,-34.38513184,-34.51931,-36.33464432
1558.2,-66.44217682,-59.47030258,-66.63027954,-34.36077881,-34.41715622,-36.24465179
1558.21,-66.5483551,-59.49649048,-66.64366913,-34.27889252,-34.42634583,-36.15996552
1558.22,-66.50392151,-59.46762848,-66.62593079,-34.22612,-34.38830948,-36.05041122
1558.23,-66.55729675,-59.45367813,-66.67887115,-34.38338089,-34.37634659,-36.03657532
1558.24,-66.50154877,-59.49537659,-66.64516449,-34.24404907,-34.44089508,-35.88622284
1558.25,-66.34892273,-59.50333786,-66.71122742,-34.25035477,-34.52518082,-35.79282761
1558.26,-66.18470001,-59.45223618,-66.85057831,-34.33200073,-34.48926544,-35.70526886
1558.27,-65.98857117,-59.50465012,-66.94312286,-34.36492157,-34.55376053,-35.6540947
1558.28,-65.76811981,-59.53059769,-67.07250977,-34.29240036,-34.58483505,-35.60715485
1558.29,-65.60861969,-59.60337448,-67.15950775,-34.3789444,-34.6815567,-35.49666595
1558.3,-65.48681641,-59.69573212,-67.27134705,-34.52659988,-34.74163437,-35.56171036
1558.31,-65.37101746,-59.70055008,-67.38488007,-34.49202347,-34.7703743,-35.59375381
1558.32,-65.31275177,-59.85536194,-67.46456146,-34.53162384,-34.88654327,-35.53471375
1558.33,-65.25680542,-59.96998596,-67.66705322,-34.54135513,-35.1283989,-35.51465607
1558.34,-65.23970795,-59.9836998,-67.89080048,-34.58040619,-35.05680084,-35.59669495
1558.35,-65.22634888,-60.07302094,-68.02915955,-34.65607071,-35.1319046,-35.53039169
1558.36,-65.17287445,-60.25150681,-68.22776031,-34.69385147,-35.28987122,-35.5178833
1558.37,-65.1879425,-60.38848495,-68.3561554,-34.81951904,-35.38573456,-35.59971619
1558.38,-65.1829834,-60.51819229,-68.45172882,-34.89592743,-35.44663239,-35.71796417
1558.39,-65.22731018,-60.69441605,-68.55649567,-34.9126091,-35.5634079,-35.66401291
1558.4,-65.38606262,-60.96592331,-68.70413971,-34.98881531,-35.72557449,-35.71038055
1558.41,-65.41238403,-61.07470322,-68.89473724,-35.13158035,-35.70204163,-35.76876831
1558.42,-65.60369873,-61.24191284,-69.08661652,-35.15110397,-35.82061386,-35.83832932
1558.43,-65.73078156,-61.40959549,-69.35639954,-35.07270813,-35.92110443,-35.86935425
1558.44,-65.88706207,-61.52214432,-69.63132477,-35.13087082,-35.86129379,-35.99856949
1558.45,-66.12402344,-61.62353516,-69.9484787,-35.07499695,-35.84837341,-36.11972809
1558.46,-66.31417847,-61.8163147,-70.28552246,-35.04553986,-35.9763031,-36.17497253
1558.47,-66.5058136,-61.92902374,-70.54403687,-34.96788025,-36.08416367,-36.13843536
1558.48,-66.64886475,-62.04425812,-70.89897919,-34.99379349,-36.08969879,-36.1980896
1558.49,-66.68474579,-62.12503052,-71.15310669,-35.03629303,-35.93029785,-36.32328033
1558.5,-66.67251587,-62.15530014,-71.21948242,-34.82501984,-35.93767166,-36.28500366
1558.51,-66.6493988,-62.30780792,-71.39754486,-34.83170319,-35.99770355,-36.31829071
1558.52,-66.46916199,-62.17041397,-71.38903809,-34.80284119,-35.94731903,-36.38632202
1558.53,-66.27016449,-62.08577728,-71.26428223,-34.75014877,-35.78699112,-36.57300949
1558.54,-66.01948547,-62.02876663,-71.14855957,-34.69529724,-35.6756897,-36.52352905
1558.55,-65.81012726,-62.01294327,-70.92942047,-34.67424393,-35.76825714,-36.51552963
1558.56,-65.61120605,-61.95006561,-70.82822418,-34.70154953,-35.56549835,-36.63755035
1558.57,-65.36819458,-61.8755455,-70.80549622,-34.60578918,-35.36122513,-36.66727066
1558.58,-65.23986816,-61.87039566,-70.81745911,-34.55595398,-35.2833252,-36.61136246
1558.59,-65.09989166,-61.81662369,-70.84973145,-34.56803513,-35.135849,-36.75261688
1558.6,-65.00470734,-61.68851471,-70.88419342,-34.53882599,-35.09864044,-36.85847855
1558.61,-64.92209625,-61.66161728,-70.87699127,-34.51137543,-35.05335236,-36.87833405
1558.62,-64.8400116,-61.67166519,-70.91888428,-34.50527191,-35.0430603,-36.76738358
1558.63,-64.7726593,-61.6014328,-70.93595123,-34.57317734,-34.94865417,-36.81163025
1558.64,-64.69181061,-61.5880127,-70.977211,-34.60708237,-34.93442535,-36.80802917
1558.65,-64.62317657,-61.60643387,-70.9688797,-34.5106163,-34.91328049,-36.73291397
1558.66,-64.53945923,-61.59858322,-70.87889099,-34.57102966,-34.93688965,-36.69819641
1558.67,-64.42158508,-61.55773926,-70.75286102,-34.63372803,-34.83809662,-36.76826859
1558.68,-64.37588501,-61.48227692,-70.63842773,-34.57878876,-34.80540466,-36.74559784
1558.69,-64.30275726,-61.45732117,-70.52910614,-34.47512054,-34.86642456,-36.63961792
1558.7,-64.24703217,-61.36468887,-70.38922119,-34.60591125,-34.86617279,-36.59893799
1558.71,-64.26983643,-61.28673935,-70.29551697,-34.63552856,-34.84574509,-36.60297394
1558.72,-64.35436249,-61.37922668,-70.14027405,-34.60307693,-34.84088898,-36.48356247
1558.73,-64.51612091,-61.44055557,-70.08081055,-34.54613113,-34.98800659,-36.27574921
1558.74,-64.70471954,-61.5367012,-70.07531738,-34.58592987,-35.17287445,-36.28219604
1558.75,-64.89316559,-61.49084854,-70.09151459,-34.6145134,-35.01932526,-36.28972626
1558.76,-65.14955902,-61.55783081,-70.15918732,-34.60059357,-35.18381882,-36.12408066
1558.77,-65.38955688,-61.63158035,-70.22185516,-34.65390015,-35.38034821,-35.98693085
1558.78,-65.6558609,-61.58539581,-70.25439453,-34.78689957,-35.41172791,-36.00402451
1558.79,-65.88925171,-61.55599594,-70.29376984,-34.85761642,-35.50880432,-35.95568466
1558.8,-66.04615021,-61.60720444,-70.26482391,-34.85301971,-35.57642746,-35.80001068
1558.81,-66.27552795,-61.5594902,-70.31415558,-34.79333878,-35.68199921,-35.73952866
1558.82,-66.33512878,-61.34365082,-70.31943512,-34.93385315,-35.63124084,-35.78403091
1558.83,-66.46465302,-61.22760773,-70.27153778,-34.97641373,-35.70484924,-35.75726318
1558.84,-66.55503845,-61.097332,-70.2766571,-34.97322845,-35.80547714,-35.69106293
1558.85,-66.56297302,-60.94191742,-70.30015564,-35.14605331,-35.83250809,-35.75641632
1558.86,-66.68367767,-60.77978897,-70.38618469,-35.15148163,-35.84278488,-35.78077698
1558.87,-66.86853027,-60.70691299,-70.61206818,-35.16753387,-35.98166275,-35.82154846
1558.88,-67.0181427,-60.55037689,-70.83560181,-35.16065979,-36.05262756,-35.81604385
1558.89,-67.1933136,-60.41408157,-71.0782547,-35.353508,-36.09555817,-35.90927887
1558.9,-67.35521698,-60.28276825,-71.41816711,-35.35008621,-36.05390167,-36.01503372
1558.91,-67.34781647,-60.15868378,-71.6566391,-35.33102417,-36.09399414,-36.03679657
1558.92,-67.30850983,-60.10318375,-72.01594543,-35.44523621,-36.22283554,-36.12905502
1558.93,-67.16726685,-59.95811462,-72.26965332,-35.48954391,-36.1489563,-36.32053375
1558.94,-67.01066589,-59.87751389,-72.44123077,-35.40361786,-36.09436798,-36.43865204
