wav,TE0,TE1,ref
1553.75,-33.53895187,-46.99943542,-34.42889023
1553.76,-33.56884766,-46.96599197,-34.40839005
1553.77,-33.51435089,-46.76190567,-34.5190773
1553.78,-33.35635757,-46.43423843,-34.60403824
1553.79,-33.43325043,-46.40781403,-34.61071014
1553.8,-33.53170013,-46.31703949,-34.57847595
1553.81,-33.43010712,-46.08467102,-34.64026642
1553.82,-33.4114151,-45.87149811,-34.63162231
1553.83,-33.51039886,-45.72574997,-34.6135025
1553.84,-33.53774261,-45.59104538,-34.80715561
1553.85,-33.59037399,-45.34160614,-34.9330368
1553.86,-33.62663651,-45.21519089,-34.96379471
1553.87,-33.71487808,-45.08698273,-34.94039536
1553.88,-33.71336365,-44.87823486,-35.02080154
1553.89,-33.71265411,-44.6210022,-35.1223526
1553.9,-33.83916473,-44.46935654,-35.13315201
1553.91,-33.9739418,-44.32681274,-35.15211105
1553.92,-34.01652145,-44.12213516,-35.2867775
1553.93,-34.0965271,-43.85364151,-35.31285095
1553.94,-34.22340012,-43.76042557,-35.30098343
1553.95,-34.34938431,-43.47101974,-35.28707504
1553.96,-34.38806534,-43.15329742,-35.34231567
1553.97,-34.51940918,-42.96034241,-35.34845734
1553.98,-34.82295227,-42.79675674,-35.23025131
1553.99,-34.84139633,-42.50299072,-35.25717545
1554,-34.94433975,-42.07781982,-35.3036499
1554.01,-35.16252899,-41.77163696,-35.2348671
1554.02,-35.39870071,-41.63179398,-35.19562912
1554.03,-35.59192276,-41.32264709,-35.18184662
1554.04,-35.6526413,-41.02680588,-35.08955765
1554.05,-35.80940628,-40.7515564,-34.97283554
1554.06,-36.01123428,-40.48302078,-34.92715454
1554.07,-36.11743164,-40.09823608,-34.93247223
1554.08,-36.33849335,-39.72663116,-34.76642609
1554.09,-36.49770737,-39.48627472,-34.66052246
1554.1,-36.63547134,-39.13070297,-34.57945633
1554.11,-36.69559097,-38.78384399,-34.46904755
1554.12,-36.88479233,-38.58932877,-34.36144257
1554.13,-37.08372498,-38.43759155,-34.27500534
1554.14,-37.04176712,-38.05514908,-34.26688004
1554.15,-37.1620369,-37.76023865,-34.20809937
1554.16,-37.33631897,-37.50872803,-34.1438942
1554.17,-37.47008896,-37.39508057,-34.13518906
1554.18,-37.57374954,-37.21674347,-34.16411209
1554.19,-37.69721222,-37.00312042,-34.12766266
1554.2,-37.87968063,-36.93180084,-34.05736923
1554.21,-37.99809647,-36.79006958,-34.03788376
1554.22,-37.88242722,-36.44592285,-34.09832764
1554.23,-38.0061264,-36.36874008,-34.02692032
1554.24,-38.1030426,-36.26081848,-34.00072098
1554.25,-38.13790512,-36.14920807,-34.03790665
1554.26,-38.30365753,-36.06381989,-34.07317352
1554.27,-38.46442795,-36.02588272,-33.93690872
1554.28,-38.68937683,-36.03596497,-33.98965454
1554.29,-38.75086975,-35.88926315,-34.00032806
1554.3,-38.90183258,-35.89554977,-33.9589119
1554.31,-39.20085526,-35.95197296,-33.9609108
1554.32,-39.27106094,-35.91090012,-34.05103683
1554.33,-39.38050461,-35.86476898,-34.11854172
1554.34,-39.80115509,-36.02794647,-34.01770401
1554.35,-40.02260208,-36.04725266,-34.03081512
1554.36,-40.30109406,-36.09236145,-34.10203552
1554.37,-40.41883087,-36.08427811,-34.11219788
1554.38,-40.62126541,-36.15473938,-34.07125092
1554.39,-40.9288063,-36.19540405,-34.1345253
1554.4,-41.0873642,-36.12025452,-34.24805832
1554.41,-41.43218994,-36.16425323,-34.34804153
1554.42,-42.04341888,-36.30755997,-34.24942017
1554.43,-42.30611038,-36.22002029,-34.30496597
1554.44,-42.76335907,-36.14839935,-34.37691116
1554.45,-43.19686127,-36.02992249,-34.30174255
1554.46,-43.55292511,-36.04721832,-34.26692581
1554.47,-44.0542717,-35.95304108,-34.40319061
1554.48,-44.36129761,-35.7617569,-34.42409134
1554.49,-45.06306458,-35.83919144,-34.31494522
1554.5,-45.66615295,-35.58478546,-34.29668427
1554.51,-45.93343353,-35.33399963,-34.34282684
1554.52,-46.64526367,-35.24703217,-34.20785522
1554.53,-47.20040512,-35.150383,-34.11959839
1554.54,-47.43357086,-34.88728714,-34.23181534
1554.55,-48.14767456,-34.7605896,-34.18286896
1554.56,-48.72956085,-34.63942719,-34.07593155
1554.57,-49.16059875,-34.47964478,-33.95987701
1554.58,-49.47015762,-34.2409668,-33.98143005
1554.59,-49.83592606,-34.10694885,-33.93017578
1554.6,-50.43265533,-34.00125885,-33.80405045
1554.61,-50.74686432,-33.98764801,-33.78915405
1554.62,-51.03838348,-33.91815948,-33.86679459
1554.63,-51.29648972,-33.8871994,-33.82718658
1554.64,-51.51719284,-33.8968544,-33.76318359
1554.65,-51.71705627,-33.88280487,-33.79957199
1554.66,-51.71310043,-33.77720642,-33.90274048
1554.67,-51.76137161,-33.85276031,-33.90659332
1554.68,-51.62579727,-33.92951965,-33.94027328
1554.69,-51.306633,-33.88684845,-34.11540985
1554.7,-50.6770134,-34.0201416,-34.2244339
1554.71,-50.24013138,-34.14450073,-34.26358414
1554.72,-49.95107269,-34.24594498,-34.35240555
1554.73,-49.21459579,-34.25021362,-34.47210312
1554.74,-48.77270889,-34.34928894,-34.48292542
1554.75,-48.16646957,-34.51182175,-34.58861923
1554.76,-47.7603569,-34.58367538,-34.78574371
1554.77,-47.28825378,-34.71786499,-34.92716217
1554.78,-46.86740494,-34.93463135,-34.783535
1554.79,-46.54445267,-35.09890366,-34.78679276
1554.8,-45.93125153,-35.24167252,-34.9308548
1554.81,-45.48442459,-35.26188278,-34.92305756
1554.82,-45.30519867,-35.45358658,-34.84390259
1554.83,-44.95150757,-35.56736374,-34.9314003
1554.84,-44.51157761,-35.5317955,-35.02252579
1554.85,-44.13402557,-35.66188431,-35.08016586
1554.86,-43.88813782,-35.83765793,-34.97994995
1554.87,-43.48534393,-35.79822159,-35.04908371
1554.88,-43.2056694,-35.83259583,-35.11684418
1554.89,-42.96689987,-35.90170288,-35.05740738
1554.9,-42.7701416,-35.98369217,-35.01428986
1554.91,-42.58795166,-35.99922562,-35.0539093
1554.92,-42.15103912,-35.82302094,-35.13899994
1554.93,-42.10076904,-35.9577179,-34.98764038
1554.94,-41.93424988,-36.07211304,-34.9917717
1554.95,-41.68763733,-35.99367142,-35.00717926
1554.96,-41.51509857,-36.07896423,-34.86579514
1554.97,-41.37808609,-36.15966797,-34.84839249
1554.98,-41.16147232,-36.14238358,-34.99934387
1554.99,-40.76862717,-36.05386734,-35.05628967
1555,-40.61616516,-36.11741638,-34.95759583
1555.01,-40.47122574,-36.1411972,-34.9587326
1555.02,-40.15473938,-36.08076859,-35.0196228
1555.03,-39.87886429,-36.09150314,-35.01601791
1555.04,-39.6483345,-36.25482941,-34.92883301
1555.05,-39.37990952,-36.3189621,-34.90853882
1555.06,-39.0086937,-36.3352356,-34.97171021
1555.07,-38.72650528,-36.41728592,-34.89007568
1555.08,-38.41181564,-36.50752258,-34.83221817
1555.09,-38.12543488,-36.59489822,-34.79772949
1555.1,-37.81041336,-36.6323967,-34.85439301
1555.11,-37.59326172,-36.80566406,-34.81852722
1555.12,-37.3190155,-37.02708435,-34.62990952
1555.13,-36.99860382,-37.09104538,-34.81467819
1555.14,-36.65791702,-37.13201904,-34.84489059
1555.15,-36.45872498,-37.34752655,-34.84875488
1555.16,-36.28656769,-37.48565674,-34.9659462
1555.17,-35.98650742,-37.47364426,-35.00560379
1555.18,-35.8295517,-37.67632294,-35.04734039
1555.19,-35.76294708,-38.03009796,-35.00196075
1555.2,-35.49812698,-38.14317703,-35.14874649
1555.21,-35.39398575,-38.30315018,-35.17752457
1555.22,-35.30425262,-38.54937744,-35.13296509
1555.23,-35.25738525,-38.75458908,-35.12665939
1555.24,-35.11467743,-38.89398956,-35.24151611
1555.25,-35.1036644,-39.11673737,-35.27321243
1555.26,-35.16204071,-39.41221619,-35.19004059
1555.27,-35.10273361,-39.65442657,-35.17510986
1555.28,-35.02754211,-39.85943222,-35.15070724
1555.29,-35.01906967,-40.13726807,-35.1758194
1555.3,-35.06454468,-40.43023682,-35.1087265
1555.31,-35.07700729,-40.58579254,-35.08873367
1555.32,-35.14980698,-40.9526062,-35.25733185
1555.33,-35.26030731,-41.22257614,-35.11390305
1555.34,-35.38308716,-41.64234924,-34.97567749
1555.35,-35.37741852,-41.87221146,-34.98652267
1555.36,-35.35897446,-42.10308838,-34.96020889
1555.37,-35.49407196,-42.5634346,-34.81921005
1555.38,-35.50199509,-42.79974747,-34.80281448
1555.39,-35.41152191,-42.99634933,-34.92576599
1555.4,-35.59725189,-43.47377014,-34.70304871
1555.41,-35.5965271,-43.76039505,-34.61246109
1555.42,-35.52377319,-43.88956451,-34.62462997
1555.43,-35.3141098,-44.19670105,-34.65825272
1555.44,-35.29554367,-44.59823227,-34.50253296
1555.45,-35.19839478,-44.89705658,-34.45849228
1555.46,-35.0509491,-44.97470856,-34.52846146
1555.47,-35.02655029,-45.21828842,-34.50643158
1555.48,-34.98910904,-45.60503387,-34.40291595
1555.49,-34.87141418,-45.78478241,-34.35282135
1555.5,-34.67718887,-46.01240158,-34.28171921
1555.51,-34.49238586,-46.27993011,-34.3457222
1555.52,-34.41093826,-46.53089905,-34.25679779
1555.53,-34.32880783,-46.85770798,-34.31136703
1555.54,-34.12643051,-47.03232574,-34.37418365
1555.55,-34.06804657,-47.41899109,-34.28862
1555.56,-34.00739288,-47.68862915,-34.17896652
1555.57,-33.84322739,-47.92798615,-34.26413727
1555.58,-33.72795486,-48.26249313,-34.23323822
1555.59,-33.77944946,-48.61466599,-34.08998489
1555.6,-33.7149353,-48.91268921,-34.21118927
1555.61,-33.5525322,-49.17782593,-34.24331665
1555.62,-33.53886032,-49.47182846,-34.24982452
1555.63,-33.6552124,-49.82236481,-34.07832336
1555.64,-33.60857773,-50.10102081,-34.21294785
1555.65,-33.59266663,-50.24743652,-34.25785065
1555.66,-33.65789795,-50.40489197,-34.22297668
1555.67,-33.69652557,-50.57947159,-34.26873398
1555.68,-33.73574066,-50.56891251,-34.38043976
1555.69,-33.77581024,-50.74068451,-34.45113373
1555.7,-33.90190887,-50.84936523,-34.52490616
1555.71,-34.0065155,-50.74430847,-34.49944305
1555.72,-34.08182907,-50.62733459,-34.58977509
1555.73,-34.12015915,-50.51845551,-34.6216011
1555.74,-34.30908203,-50.06581116,-34.61354065
1555.75,-34.39709473,-49.70243835,-34.64321899
1555.76,-34.46979141,-49.32025146,-34.73035049
1555.77,-34.68779373,-49.05104065,-34.70355988
1555.78,-34.87094116,-48.78239059,-34.64785385
1555.79,-34.84380341,-48.29159164,-34.76176453
1555.8,-34.92471695,-47.92186737,-34.78578568
1555.81,-35.2227211,-47.62835693,-34.73961639
1555.82,-35.32727814,-47.21709824,-34.72074509
1555.83,-35.3534317,-46.65636826,-34.94709778
1555.84,-35.49931717,-46.19491577,-34.83531952
1555.85,-35.67525101,-45.98792267,-34.75398254
1555.86,-35.65333557,-45.53625488,-34.79669952
1555.87,-35.67456436,-45.08375549,-34.86037827
1555.88,-35.81455231,-44.75312424,-34.84644318
1555.89,-35.95301056,-44.44396591,-34.85035324
1555.9,-35.90710068,-43.80007935,-34.86286926
1555.91,-35.92184448,-43.36568451,-34.82636261
1555.92,-36.00650787,-43.12297821,-34.81290817
1555.93,-36.02621841,-42.76277161,-34.77555847
1555.94,-35.99919891,-42.35936356,-34.75192261
1555.95,-36.09088898,-42.11818314,-34.84049988
1555.96,-36.1533165,-41.85182571,-34.8270874
1555.97,-36.09033966,-41.4672699,-34.91410065
1555.98,-36.02871323,-40.9925766,-34.99126816
1555.99,-36.12595367,-40.73741913,-34.94768524
1556,-36.18121338,-40.56207657,-34.97328949
1556.01,-36.08329391,-40.2544632,-35.15692139
1556.02,-36.20053482,-40.08982086,-35.1472435
1556.03,-36.25740814,-39.9755249,-35.03554535
1556.04,-36.40773773,-39.84511566,-35.0965004
1556.05,-36.33381653,-39.57004166,-35.20789337
1556.06,-36.43606949,-39.41664124,-35.17713928
1556.07,-36.54899979,-39.30574036,-35.07698822
1556.08,-36.55504227,-39.16413498,-35.08496094
1556.09,-36.58348465,-39.00220871,-35.09996796
1556.1,-36.81261826,-39.01431656,-34.97796249
1556.11,-37.03900146,-39.0055275,-34.97686386
1556.12,-37.03363037,-38.83341599,-34.95539856
1556.13,-37.11044693,-38.68703079,-34.95799637
1556.14,-37.33531952,-38.67784119,-34.97005844
1556.15,-37.40634918,-38.57595062,-34.95854568
1556.16,-37.52024078,-38.44924545,-35.01872253
1556.17,-37.77479935,-38.484478,-34.97662354
1556.18,-38.05812073,-38.4946785,-34.93896866
1556.19,-38.24501801,-38.4400444,-34.96799469
1556.2,-38.3538475,-38.31456757,-35.01566696
1556.21,-38.68042755,-38.22891235,-34.97232819
1556.22,-38.84000778,-38.23170471,-35.03990173
1556.23,-39.08412933,-38.14532852,-35.17625427
1556.24,-39.26616669,-38.05046463,-35.24495697
1556.25,-39.67802048,-38.07695007,-35.22269058
1556.26,-39.97338104,-38.10047913,-35.29064941
1556.27,-40.25441742,-38.04323578,-35.43212509
1556.28,-40.58586121,-37.82545471,-35.52671432
1556.29,-40.98059082,-37.86022186,-35.4868927
1556.3,-41.2562294,-37.73155212,-35.72621918
1556.31,-41.44445419,-37.55220413,-35.84041977
1556.32,-41.91090012,-37.5826149,-35.85821915
1556.33,-42.3972168,-37.43228149,-35.79452896
1556.34,-42.64422607,-37.17536163,-35.88113785
1556.35,-43.06151199,-37.05264282,-35.88514328
1556.36,-43.54224014,-37.02629089,-35.81557465
1556.37,-43.8214035,-36.81553268,-35.8339386
1556.38,-44.26445389,-36.6802597,-35.89335632
1556.39,-44.65886688,-36.54200363,-35.84237289
1556.4,-45.21651459,-36.37480545,-35.73221588
1556.41,-45.52442551,-36.0725708,-35.70738983
1556.42,-45.7328186,-35.86360931,-35.66490173
1556.43,-46.06617737,-35.69172668,-35.52410889
1556.44,-46.46972656,-35.53118515,-35.46330643
1556.45,-46.70446014,-35.30854034,-35.52214432
1556.46,-46.98680496,-35.13400269,-35.41897583
1556.47,-47.21741867,-35.08481216,-35.24812698
1556.48,-47.64929199,-35.00341797,-35.10177994
1556.49,-47.91595078,-34.75382233,-35.16362381
1556.5,-48.21443939,-34.69594955,-35.08111572
1556.51,-48.5364418,-34.68452454,-34.92629242
1556.52,-48.60968018,-34.50990677,-34.95182037
1556.53,-48.91326904,-34.46452713,-35.05411148
1556.54,-49.32629395,-34.51437759,-34.89253998
1556.55,-49.57460022,-34.54561615,-34.75260162
1556.56,-49.6483345,-34.43583679,-34.78394318
1556.57,-49.83755493,-34.47301483,-34.74132919
1556.58,-49.92210388,-34.53635788,-34.70617294
1556.59,-49.93983459,-34.59046555,-34.72384644
1556.6,-49.99822235,-34.63939667,-34.71666718
1556.61,-50.07126999,-34.85458374,-34.6390419
1556.62,-50.14547348,-35.02889252,-34.64295959
1556.63,-49.98684692,-35.14721298,-34.66124344
1556.64,-49.75200653,-35.26624298,-34.67170715
1556.65,-49.51171494,-35.47502518,-34.67402267
1556.66,-49.48265839,-35.64949417,-34.70872879
1556.67,-49.12387848,-35.64048004,-34.84475327
1556.68,-48.76337433,-35.78984451,-34.99522018
1556.69,-48.54203796,-36.02175903,-34.94195557
1556.7,-48.18946457,-36.14367676,-35.01670074
1556.71,-47.9356575,-36.17184448,-35.18933868
1556.72,-47.50815201,-36.3123703,-35.20039368
1556.73,-47.16537094,-36.49180603,-35.13367844
1556.74,-46.85612106,-36.51738358,-35.32764435
1556.75,-46.0266571,-36.30022812,-35.50765228
1556.76,-46.03122711,-36.49099731,-35.41609955
1556.77,-45.63951492,-36.50996399,-35.41707611
1556.78,-45.10210037,-36.35027313,-35.46127701
1556.79,-44.84228134,-36.31639481,-35.48323441
1556.8,-44.50040054,-36.38906097,-35.55034637
1556.81,-44.04346466,-36.33469391,-35.61531067
1556.82,-43.52011108,-36.10397339,-35.61822128
1556.83,-43.13564682,-36.04271317,-35.50278091
1556.84,-42.8671608,-36.01139069,-35.38701248
1556.85,-42.3780098,-35.86617661,-35.30457306
1556.86,-42.04067612,-35.78930664,-35.24898148
1556.87,-41.8164711,-35.83059692,-35.07914352
1556.88,-41.3215065,-35.79679489,-34.89600372
1556.89,-40.94745255,-35.76891327,-34.83358002
1556.9,-40.6271286,-35.70301056,-34.76420975
1556.91,-40.34837723,-35.75228882,-34.66139603
1556.92,-40.2228775,-35.86857224,-34.59801102
1556.93,-39.94088364,-35.85281372,-34.5898056
1556.94,-39.70761871,-35.90164185,-34.53323364
1556.95,-39.62628937,-36.16430664,-34.36624527
1556.96,-39.28497696,-36.15977859,-34.47685242
1556.97,-39.04618835,-36.20799637,-34.50768661
1556.98,-38.89849091,-36.44496536,-34.48417664
1556.99,-38.72232819,-36.56249619,-34.45214462
1557,-38.49249649,-36.60847092,-34.48800278
1557.01,-38.29663467,-36.72979736,-34.51261139
1557.02,-38.21495056,-36.9976387,-34.54710007
1557.03,-37.90275574,-37.13063431,-34.63683701
1557.04,-37.62316132,-37.22987747,-34.7502861
1557.05,-37.48661423,-37.48102188,-34.81367874
1557.06,-37.36115265,-37.6734848,-34.87351608
1557.07,-37.13422775,-37.78626633,-34.95372772
1557.08,-37.04376602,-38.02301025,-35.14808655
1557.09,-36.93103027,-38.24993896,-35.24256516
1557.1,-36.83057404,-38.49565887,-35.1804657
1557.11,-36.65945053,-38.62186432,-35.2660141
1557.12,-36.52684021,-38.70983505,-35.35207748
1557.13,-36.47231674,-38.96221924,-35.36116028
1557.14,-36.4148674,-39.21080399,-35.38102341
1557.15,-36.26488113,-39.32648468,-35.61785889
1557.16,-36.20420456,-39.58279037,-35.56910706
1557.17,-36.26608276,-39.92125702,-35.53839493
1557.18,-36.21578598,-40.05826569,-35.6373291
1557.19,-36.02007675,-40.21743011,-35.73035049
1557.2,-36.02069092,-40.51013184,-35.65692902
1557.21,-36.045784,-40.81896973,-35.69477081
1557.22,-35.91468811,-40.92036438,-35.73538971
1557.23,-35.99549103,-41.25658035,-35.6530571
1557.24,-36.06077957,-41.67808533,-35.58623886
1557.25,-36.06736374,-41.95032501,-35.54728699
1557.26,-35.94536972,-42.08554077,-35.63345337
1557.27,-35.94227982,-42.33446503,-35.60414886
1557.28,-35.97641754,-42.59306335,-35.53823853
1557.29,-35.94368362,-42.86667252,-35.57995987
1557.3,-35.8944397,-43.09843826,-35.70354843
1557.31,-35.95547485,-43.45286179,-35.55982971
1557.32,-35.96973419,-43.72354126,-35.50080109
1557.33,-35.84112549,-43.91203308,-35.47880936
1557.34,-35.68795776,-44.09056473,-35.52695847
1557.35,-35.71263123,-44.44104004,-35.40247726
1557.36,-35.74622726,-44.7653923,-35.41465759
1557.37,-35.45202255,-44.77022934,-35.43710709
1557.38,-35.33256149,-45.08897781,-35.43696213
1557.39,-35.33618546,-45.48556519,-35.27772522
1557.4,-35.19460678,-45.68350983,-35.26363754
1557.41,-34.96587753,-45.884552,-35.28192139
1557.42,-34.91605759,-46.34892273,-35.23841095
1557.43,-34.85304642,-46.68883514,-35.34980392
1557.44,-34.72608185,-46.97356415,-35.47227478
1557.45,-34.58605194,-47.38635635,-35.52468491
1557.46,-34.58977509,-47.90969467,-35.42059326
1557.47,-34.44656754,-48.48531342,-35.49038315
1557.48,-34.30234528,-48.97934723,-35.52228928
1557.49,-34.18954849,-49.4330864,-35.54449844
1557.5,-34.16762543,-50.00661469,-35.54702759
1557.51,-34.09820557,-50.38423157,-35.65824127
1557.52,-33.98237991,-50.78302765,-35.76628113
1557.53,-33.9670639,-51.42163467,-35.86767578
1557.54,-33.95511627,-51.93780136,-35.78989029
1557.55,-33.92846298,-52.34872818,-35.91712952
1557.56,-33.90059662,-52.53043747,-35.97999573
1557.57,-34.01215744,-53.00300217,-35.90940857
1557.58,-34.07608032,-53.10280991,-35.81320572
1557.59,-34.10823441,-53.19185638,-35.98618698
1557.6,-34.09410095,-53.09753799,-36.02205658
1557.61,-34.32925034,-53.15000534,-35.85377884
1557.62,-34.42108917,-52.9551506,-35.84134293
1557.63,-34.46574402,-52.54839325,-35.85935593
1557.64,-34.62052536,-52.26460266,-35.77705383
1557.65,-34.78554153,-51.8416214,-35.65121078
1557.66,-34.85604858,-51.2834816,-35.7571106
1557.67,-35.05752563,-51.00921631,-35.68891144
1557.68,-35.25752258,-50.53110504,-35.57835388
1557.69,-35.47130966,-50.2023468,-35.53118896
1557.7,-35.52275085,-49.41055298,-35.51159286
1557.71,-35.68912506,-49.07180786,-35.52656937
1557.72,-35.92023087,-48.76563644,-35.43884277
1557.73,-36.0642662,-48.00827789,-35.36790085
1557.74,-36.23205185,-47.43768692,-35.39706421
1557.75,-36.29322815,-46.99943161,-35.34119415
1557.76,-36.4260025,-46.62586975,-35.3216095
1557.77,-36.51335526,-46.32758331,-35.38925934
1557.78,-36.55881119,-45.74722672,-35.46948624
1557.79,-36.68034744,-45.45490646,-35.41426086
1557.8,-36.89017487,-45.06874847,-35.24437714
1557.81,-36.68100357,-44.43048096,-35.42396545
1557.82,-36.64808655,-43.99941635,-35.42119598
1557.83,-36.69081497,-43.62227631,-35.31774139
1557.84,-36.64566422,-43.39393997,-35.3069458
1557.85,-36.59242249,-43.00932312,-35.42722321
1557.86,-36.60984039,-42.66017532,-35.29994583
1557.87,-36.68868256,-42.47570801,-35.29983521
1557.88,-36.55820847,-41.94286346,-35.29962158
1557.89,-36.53075409,-41.60865784,-35.241642
1557.9,-36.60190582,-41.41239548,-35.22237396
1557.91,-36.62403107,-41.20773697,-35.17105865
1557.92,-36.60016632,-41.00032806,-35.17602921
1557.93,-36.65651703,-40.84197235,-35.19241333
1557.94,-36.79468918,-40.79209518,-35.16390228
1557.95,-36.91049194,-40.6406517,-35.05731583
1557.96,-36.83435059,-40.35168076,-35.02987289
1557.97,-36.94412231,-40.21820831,-35.06279755
1557.98,-37.09758377,-40.18651962,-35.0074501
1557.99,-37.17358398,-40.02739334,-35.02258682
1558,-37.28473663,-39.87503433,-35.21929932
1558.01,-37.57410049,-39.94986725,-35.09516525
1558.02,-37.83904648,-39.92490387,-35.09176636
1558.03,-37.97213745,-39.82488251,-35.16234589
