wav,n = 10,n = 20,n = 30,ref 10,ref 20,ref 30
1539.58,-44.59990311,-47.5308342,-52.39793396,-35.34280014,-33.78253937,-34.51747131
1539.59,-44.47479248,-47.70974731,-52.4512558,-35.25666046,-33.78149414,-34.51849365
1539.6,-44.64849091,-47.83482361,-52.54431152,-35.35515976,-33.86211395,-34.5722847
1539.61,-44.71153641,-47.88438416,-52.62922287,-35.38451004,-33.81560135,-34.60385513
1539.62,-44.52521133,-47.88011932,-52.72503662,-35.29357147,-33.77394104,-34.67398071
1539.63,-44.66078568,-47.96220016,-52.73907852,-35.29603195,-33.8058815,-34.54957962
1539.64,-44.76348877,-47.96677399,-52.86794281,-35.40205383,-33.82417297,-34.65060425
1539.65,-44.71834183,-47.96386719,-52.94463348,-35.40170288,-33.8193512,-34.79803467
1539.66,-44.75127792,-48.15745544,-52.96983719,-35.43123627,-33.9985466,-34.741745
1539.67,-44.73849487,-48.17276382,-53.0142746,-35.5932579,-34.0896759,-34.80574036
1539.68,-44.75828934,-48.13902664,-52.98945236,-35.67692184,-34.09833527,-34.81695557
1539.69,-44.67491913,-48.08117294,-53.02954865,-35.68151474,-34.04637527,-34.88640213
1539.7,-44.58708954,-48.11493301,-52.97554779,-35.63916779,-34.17587662,-34.81466293
1539.71,-44.65820694,-48.0504303,-52.97705078,-35.70194244,-34.17392731,-34.74412918
1539.72,-44.52959061,-48.06388474,-53.02154541,-35.71765518,-34.25521851,-34.85873032
1539.73,-44.54779434,-48.07237244,-53.01872253,-35.7435112,-34.32558441,-34.83080292
1539.74,-44.69305038,-48.02877426,-52.9592514,-35.84264755,-34.36513901,-34.69581223
1539.75,-44.54644775,-47.90151978,-53.02077866,-35.90148926,-34.32317352,-34.84404373
1539.76,-44.56044769,-47.91110611,-53.07539749,-35.92814636,-34.30152512,-34.92181396
1539.77,-44.44834137,-47.90896225,-52.99832916,-35.8911972,-34.37547302,-34.8058815
1539.78,-44.55116272,-47.86010742,-52.96173096,-35.96593857,-34.37038422,-34.7186203
1539.79,-44.63763046,-47.81261444,-52.88421249,-36.00200653,-34.41802979,-34.72092819
1539.8,-44.45001221,-47.82818604,-52.82278061,-35.91142273,-34.43062592,-34.72447968
1539.81,-44.55915833,-47.81735611,-52.7596283,-35.96261215,-34.45491028,-34.64840317
1539.82,-44.71004486,-47.72916794,-52.7890358,-36.06732941,-34.37988281,-34.72917175
1539.83,-44.63117981,-47.50271225,-52.78603745,-36.02320862,-34.24770737,-34.87586975
1539.84,-44.59341812,-47.41054153,-52.68573761,-35.88495636,-34.23439789,-34.78574753
1539.85,-44.59904099,-47.24624252,-52.60806274,-35.92645264,-34.23642731,-34.72642517
1539.86,-44.62016678,-47.12582016,-52.51937485,-35.89722824,-34.12423325,-34.69238281
1539.87,-44.61810684,-47.13605881,-52.5068512,-35.77516174,-34.13407135,-34.7341156
1539.88,-44.61205292,-46.99701691,-52.52721024,-35.80016708,-34.13566208,-34.71568298
1539.89,-44.73968506,-46.98405457,-52.52423859,-35.84144592,-34.19092178,-34.6974144
1539.9,-44.64387131,-46.87123489,-52.58216476,-35.78846359,-34.12062454,-34.85095215
1539.91,-44.60491943,-46.82783127,-52.53746796,-35.76790237,-34.1344986,-34.82986069
1539.92,-44.77152634,-46.8046608,-52.46079254,-35.77575684,-34.11876678,-34.74769211
1539.93,-44.64178467,-46.67433929,-52.45017624,-35.77641296,-34.06154251,-34.768116
1539.94,-44.52629852,-46.6993103,-52.44669724,-35.71699524,-34.1303978,-34.84980392
1539.95,-44.72109985,-46.77437592,-52.44643021,-35.73521805,-34.25886154,-34.79865646
1539.96,-44.71156693,-46.66039658,-52.45404816,-35.79183197,-34.22740173,-34.84210968
1539.97,-44.76059341,-46.58490753,-52.525383,-35.80979538,-34.17142105,-34.94189453
1539.98,-44.57911301,-46.51235962,-52.54182434,-35.783535,-34.08035278,-34.95437622
1539.99,-44.50231934,-46.52787399,-52.52312088,-35.7068367,-34.10292435,-34.79732895
1540,-44.56611252,-46.50072479,-52.61349487,-35.71497345,-34.03922653,-34.80966187
1540.01,-44.40679169,-46.51741028,-52.6781311,-35.65526581,-34.06824112,-34.90105438
1540.02,-44.43267059,-46.6036911,-52.68295288,-35.610672,-34.1758194,-34.78461456
1540.03,-44.41377258,-46.76229477,-52.73342133,-35.62569809,-34.23574448,-34.71881104
1540.04,-44.45230865,-46.84205627,-52.83803558,-35.64221954,-34.19749832,-34.81332397
1540.05,-44.46146393,-47.00021362,-52.95874405,-35.5046196,-34.16410446,-34.84021759
1540.06,-44.42825317,-47.14246368,-53.05990601,-35.46487808,-34.25523376,-34.81958008
1540.07,-44.56004715,-47.1697731,-53.15013504,-35.50207901,-34.26429749,-34.78385925
1540.08,-44.54477692,-47.36683655,-53.1894989,-35.47842789,-34.34149551,-34.77446747
1540.09,-44.48714447,-47.47147751,-53.24542618,-35.409935,-34.36179733,-34.7532692
1540.1,-44.67195892,-47.59212494,-53.25774002,-35.47413254,-34.36040115,-34.67527771
1540.11,-44.59435654,-47.57850647,-53.38156891,-35.39499664,-34.27521133,-34.79644394
1540.12,-44.48729706,-47.65489197,-53.47073364,-35.32679749,-34.30773926,-34.81272125
1540.13,-44.61844254,-47.8523941,-53.47438049,-35.33311081,-34.40826035,-34.71886826
1540.14,-44.72520447,-47.85718918,-53.46865845,-35.41313171,-34.34898376,-34.62043762
1540.15,-44.67931366,-47.84933853,-53.49012375,-35.34299469,-34.29774475,-34.67444611
1540.16,-44.70857239,-47.98901367,-53.41650391,-35.3190918,-34.38270187,-34.59137726
1540.17,-44.81645203,-48.02886963,-53.34785461,-35.385952,-34.38344193,-34.52051544
1540.18,-44.8899231,-48.08534241,-53.36613846,-35.37655258,-34.45738602,-34.5518837
1540.19,-44.85015869,-48.07225418,-53.42760849,-35.36421967,-34.42353058,-34.74333572
1540.2,-44.8847084,-48.0669899,-53.33522797,-35.37808228,-34.48726654,-34.65370178
1540.21,-45.05586624,-48.07332993,-53.22143173,-35.48351669,-34.43360519,-34.57390594
1540.22,-44.94609451,-47.97925186,-53.07738876,-35.46947479,-34.29854584,-34.49117279
1540.23,-44.97946167,-47.99855804,-53.00724792,-35.47523499,-34.31548691,-34.54583359
1540.24,-44.89122772,-47.99484253,-52.89508438,-35.53344727,-34.36000061,-34.49562073
1540.25,-44.97631836,-47.89667892,-52.78738022,-35.64749146,-34.35354614,-34.46393204
1540.26,-44.89552307,-47.76979828,-52.65924454,-35.62450027,-34.23912811,-34.53952026
1540.27,-44.65226746,-47.66513062,-52.52433777,-35.55170059,-34.1631546,-34.46161652
1540.28,-44.67776489,-47.62612152,-52.36843491,-35.48588181,-34.08026123,-34.37672806
1540.29,-44.57607269,-47.55395889,-52.30475616,-35.4660759,-33.94715118,-34.42150879
1540.3,-44.40244293,-47.48646164,-52.22809982,-35.34204102,-33.89144516,-34.43852234
1540.31,-44.52745438,-47.53701019,-52.10744095,-35.41420746,-33.93450928,-34.30243683
1540.32,-44.48869705,-47.34779358,-52.0255661,-35.43974304,-33.75574493,-34.34526825
1540.33,-44.37307739,-47.21335983,-51.97731781,-35.29979324,-33.62537766,-34.44658661
1540.34,-44.30194092,-47.13259125,-51.91844177,-35.20707321,-33.58497238,-34.46711731
1540.35,-44.20132446,-47.03357697,-51.79131317,-35.15256119,-33.67253113,-34.34272766
1540.36,-44.1936264,-46.9304657,-51.78785324,-35.1138916,-33.59541321,-34.35448456
1540.37,-43.98119736,-46.86036682,-51.82393646,-35.01964569,-33.59102249,-34.44850922
1540.38,-44.06103516,-46.842453,-51.82671356,-35.05765533,-33.64527512,-34.41690445
1540.39,-44.09473419,-46.76540375,-51.81053162,-35.08477402,-33.63353729,-34.35295486
1540.4,-43.98444366,-46.70982361,-51.88207245,-35.07701492,-33.57219696,-34.51180649
1540.41,-43.92610168,-46.72927856,-51.92188644,-35.00901794,-33.61962891,-34.50985718
1540.42,-43.90876389,-46.77737045,-52.00385284,-35.03946686,-33.74969482,-34.59423828
1540.43,-44.02482605,-46.68116379,-52.07065582,-35.09000397,-33.7359581,-34.59484863
1540.44,-44.14159775,-46.63716888,-52.11249924,-35.08361053,-33.72212601,-34.58644485
1540.45,-43.95647049,-46.69789124,-52.16389084,-35.05487823,-33.79143143,-34.60294342
1540.46,-44.08136749,-46.71019745,-52.26599503,-35.1541214,-33.84621429,-34.59114838
1540.47,-44.10866928,-46.70164108,-52.3470993,-35.22159576,-33.86058044,-34.71363068
1540.48,-43.99265671,-46.70635605,-52.46703339,-35.21295929,-33.94071198,-34.80234146
1540.49,-44.09989929,-46.71018982,-52.44888306,-35.269207,-34.0332222,-34.6408844
1540.5,-44.12045288,-46.72662735,-52.45850754,-35.41446686,-34.02439117,-34.58491516
1540.51,-43.98631287,-46.70415497,-52.55573273,-35.35478973,-33.95546722,-34.67431641
1540.52,-44.03224182,-46.83270264,-52.5995636,-35.33794785,-34.14585495,-34.66902542
1540.53,-44.05937195,-46.86650848,-52.65725708,-35.48582458,-34.13776779,-34.58358383
1540.54,-44.05410004,-46.91632462,-52.74303818,-35.4906311,-34.12729645,-34.59709167
1540.55,-43.95956421,-47.03466415,-52.87605667,-35.45844269,-34.03927994,-34.65910339
1540.56,-43.9266243,-47.10164261,-52.85769653,-35.45173645,-34.04658127,-34.52142715
1540.57,-44.1083374,-47.17984772,-52.7793808,-35.5436058,-34.05051422,-34.36807251
1540.58,-43.89161682,-47.19213104,-52.77110672,-35.45903778,-33.95300293,-34.37427902
1540.59,-43.85805893,-47.36967087,-52.79611969,-35.44194031,-34.0190506,-34.3602066
1540.6,-43.98482132,-47.45406342,-52.71590424,-35.47109604,-34.07640839,-34.23253632
1540.61,-44.00883484,-47.34071732,-52.6788559,-35.48149872,-33.97994995,-34.26936722
1540.62,-43.97311401,-47.30977631,-52.62864304,-35.3898735,-33.91671371,-34.28512573
1540.63,-43.74142075,-47.30012894,-52.58738327,-35.33547974,-33.89624023,-34.20371246
1540.64,-43.66471863,-47.29857635,-52.46721649,-35.29665375,-33.90377426,-34.1343956
1540.65,-43.73373413,-47.21736526,-52.43760681,-35.30347443,-33.83342361,-34.12289047
1540.66,-43.68357086,-47.23415375,-52.40232086,-35.25194168,-33.89478683,-34.15735245
1540.67,-43.81101227,-47.27314758,-52.33549118,-35.25174332,-33.96770096,-34.05895996
1540.68,-43.81749725,-47.17878723,-52.26646805,-35.29227448,-33.91388321,-34.06385422
1540.69,-43.76209259,-47.23282242,-52.23439026,-35.23179626,-33.9118309,-34.17608261
1540.7,-43.80570984,-47.2565155,-52.14648438,-35.15629959,-33.98923111,-34.17064285
1540.71,-43.88947678,-47.16165161,-52.00299072,-35.2049408,-34.03229904,-34.11705017
1540.72,-43.9018631,-47.05542374,-51.98513031,-35.2095108,-33.95801926,-34.13383484
1540.73,-43.92398453,-47.05749893,-51.89105225,-35.12918472,-34.06183243,-34.18153
1540.74,-43.86559296,-46.97180939,-51.77362442,-35.12482834,-34.11701965,-34.14878464
1540.75,-44.04958344,-46.92644882,-51.64218521,-35.21356201,-34.09232712,-34.11114883
1540.76,-43.98353958,-46.75492859,-51.64800262,-35.18163681,-34.06111526,-34.24272919
1540.77,-43.91086197,-46.71793747,-51.56332779,-35.08026505,-34.04185867,-34.28486252
1540.78,-44.03414917,-46.66436005,-51.50040054,-35.06533432,-34.08584595,-34.26867294
1540.79,-44.11224365,-46.52349854,-51.44339752,-35.11700439,-34.02789688,-34.27636337
1540.8,-44.05381775,-46.52523041,-51.42909622,-35.06490707,-34.01063919,-34.36164474
1540.81,-44.00597763,-46.55596542,-51.44375229,-35.03203583,-34.04339218,-34.36211395
1540.82,-44.08477783,-46.55483246,-51.45870972,-35.08808517,-34.11391449,-34.31467438
1540.83,-44.15582275,-46.57664108,-51.47691727,-35.11584091,-34.14253235,-34.35243988
1540.84,-44.05957031,-46.5350647,-51.53115845,-35.09605789,-34.11906052,-34.43924332
1540.85,-44.07608032,-46.57685852,-51.50989532,-35.07810974,-34.21322632,-34.38238525
1540.86,-44.01079559,-46.60894012,-51.48191833,-35.08479691,-34.16691589,-34.34096146
1540.87,-43.86567307,-46.54945374,-51.471138,-35.07115936,-34.03632736,-34.32010651
1540.88,-43.91425705,-46.66601944,-51.47238541,-35.09673691,-34.05625534,-34.32860565
1540.89,-43.87039566,-46.6294136,-51.49853134,-35.19499969,-34.10941315,-34.30034637
1540.9,-43.95068741,-46.60042191,-51.58681107,-35.27950287,-34.08382416,-34.3547554
1540.91,-43.8356781,-46.69487762,-51.67350006,-35.29042435,-34.13338852,-34.41832733
1540.92,-43.77613449,-46.76242065,-51.66209412,-35.39249802,-34.23455048,-34.32195663
1540.93,-43.82501602,-46.77925873,-51.70451355,-35.49832535,-34.17882538,-34.26058578
1540.94,-43.79138565,-46.87192535,-51.82543564,-35.55047607,-34.13230133,-34.33267975
1540.95,-43.67696381,-46.89182663,-51.94184875,-35.54029846,-34.17667007,-34.35703659
1540.96,-43.80089188,-47.06499863,-51.9355278,-35.6841774,-34.25889587,-34.25260544
1540.97,-43.70724487,-47.07003403,-52.06793213,-35.75683975,-34.25153732,-34.29331207
1540.98,-43.67014694,-47.19306946,-52.14860153,-35.796875,-34.28337479,-34.34849548
1540.99,-43.59321213,-47.32388306,-52.22818756,-35.78961945,-34.34196472,-34.34698868
1541,-43.69281387,-47.23246384,-52.24904633,-35.89348221,-34.305233,-34.2443161
1541.01,-43.73095703,-47.22477722,-52.25718689,-35.96910858,-34.27885056,-34.17192078
1541.02,-43.52407455,-47.22749329,-52.28962708,-35.8573761,-34.19549561,-34.24213409
1541.03,-43.56809616,-47.29267883,-52.23448181,-35.83354187,-34.26853943,-34.18069839
1541.04,-43.68479538,-47.36156464,-52.29003906,-35.93647766,-34.26482773,-34.13315582
1541.05,-43.63145828,-47.37019348,-52.33094406,-35.91171646,-34.21101761,-34.16441345
1541.06,-43.63603592,-47.3665123,-52.40883636,-35.84947586,-34.18297195,-34.18838882
1541.07,-43.62168884,-47.46974945,-52.44565582,-35.87347031,-34.33191681,-34.19179153
1541.08,-43.71165848,-47.36763382,-52.48482895,-35.90505219,-34.27988052,-34.1565094
1541.09,-43.68977737,-47.36871719,-52.53745651,-35.78372192,-34.20828629,-34.22644806
1541.1,-43.54701233,-47.43572617,-52.55097198,-35.74984741,-34.22658539,-34.19482803
1541.11,-43.70529938,-47.47911835,-52.51836777,-35.74443436,-34.1989975,-34.04710007
1541.12,-43.6696701,-47.45270157,-52.56902313,-35.65674973,-34.10411072,-34.10334396
1541.13,-43.57336426,-47.43072891,-52.54851913,-35.53369522,-34.13488007,-34.16213989
1541.14,-43.67230606,-47.40726089,-52.48049164,-35.50208282,-34.24363327,-34.07740402
1541.15,-43.64151382,-47.33094406,-52.41727829,-35.51099396,-34.1929245,-34.08784485
1541.16,-43.55683517,-47.32093811,-52.36739731,-35.39113235,-34.13235092,-34.16593552
1541.17,-43.65452576,-47.32821655,-52.31384277,-35.3838501,-34.16671753,-34.13721848
1541.18,-43.64021301,-47.21380615,-52.19761276,-35.40007401,-34.18717194,-34.03770828
1541.19,-43.70919037,-47.09199142,-52.16262817,-35.35189819,-34.12838745,-34.08792877
1541.2,-43.46432495,-47.06978607,-52.14245605,-35.25598907,-34.18777466,-34.16775131
1541.21,-43.42614746,-47.06852341,-52.10467529,-35.18699646,-34.25950623,-34.18293762
1541.22,-43.58604431,-47.09373856,-52.0841713,-35.30050659,-34.34322357,-34.18637848
1541.23,-43.55950928,-46.94338226,-52.10675049,-35.3209343,-34.2262764,-34.30090714
1541.24,-43.50924301,-46.87885666,-52.02650452,-35.22782135,-34.20101929,-34.27835083
1541.25,-43.42841339,-46.79570389,-51.98878479,-35.17741776,-34.17909622,-34.26060104
1541.26,-43.50263214,-46.73464966,-51.92552567,-35.18810272,-34.06122971,-34.2386322
1541.27,-43.54281616,-46.71277618,-51.91526031,-35.07823944,-33.99144363,-34.31074905
1541.28,-43.34634781,-46.67416,-51.95135498,-34.95649338,-33.97399521,-34.29864883
1541.29,-43.47088242,-46.62274551,-51.90202332,-34.98918533,-33.94888687,-34.22524261
1541.3,-43.52345276,-46.50990295,-51.88832092,-34.93380737,-33.83921051,-34.23389435
1541.31,-43.3712616,-46.4969635,-51.93013,-34.84087372,-33.90740204,-34.39551544
1541.32,-43.51839447,-46.4919281,-51.89758301,-34.83271027,-33.89361572,-34.31819916
1541.33,-43.475914,-46.4614563,-51.93791199,-34.85143661,-33.81022644,-34.32094193
1541.34,-43.39019394,-46.55515671,-51.98256302,-34.77376175,-33.74427414,-34.39059448
1541.35,-43.51524353,-46.64182281,-52.02161407,-34.76254654,-33.81756973,-34.40338898
1541.36,-43.51079178,-46.5466423,-52.07453918,-34.81106949,-33.68946075,-34.37751007
1541.37,-43.43778992,-46.55854416,-52.12275314,-34.80109787,-33.62264252,-34.39131165
1541.38,-43.37123489,-46.5953331,-52.23806763,-34.77683258,-33.51979828,-34.52575302
1541.39,-43.37846375,-46.71082687,-52.24857712,-34.84200668,-33.60360718,-34.49614716
1541.4,-43.56014252,-46.79131317,-52.26780701,-34.90646362,-33.58668137,-34.40800095
1541.41,-43.48666,-46.80511093,-52.31283951,-34.92393494,-33.51169205,-34.4622879
1541.42,-43.50623322,-46.77696228,-52.36061096,-34.9164505,-33.46614838,-34.48623276
1541.43,-43.52758026,-46.89600372,-52.34096146,-34.92025757,-33.54928207,-34.4130249
1541.44,-43.52900314,-46.8628006,-52.38748932,-34.99806213,-33.53139114,-34.44019699
1541.45,-43.64044571,-46.94919586,-52.44100952,-35.06816864,-33.50558472,-34.49937057
1541.46,-43.48000717,-47.01668167,-52.51490784,-35.03722382,-33.64274216,-34.55114365
1541.47,-43.64262772,-47.03034592,-52.54205322,-35.21116638,-33.70763779,-34.47362518
1541.48,-43.73936081,-47.08587265,-52.4962883,-35.31708145,-33.70460129,-34.46138382
1541.49,-43.55765915,-47.08989716,-52.53110504,-35.28263474,-33.73145294,-34.45537186
1541.5,-43.6204567,-47.15323257,-52.49049759,-35.31210327,-33.78811264,-34.36252594
1541.51,-43.65058136,-47.11284256,-52.47483444,-35.42437363,-33.68191528,-34.3229866
1541.52,-43.56502533,-47.00506592,-52.47267151,-35.39719391,-33.58177185,-34.41010666
1541.53,-43.58729935,-47.02152634,-52.38350296,-35.38093185,-33.61076355,-34.32233429
1541.54,-43.58120728,-46.87656784,-52.27903748,-35.45401001,-33.59738922,-34.24391937
1541.55,-43.56771851,-46.78381729,-52.19358063,-35.41297531,-33.46326065,-34.15398026
1541.56,-43.47593689,-46.92602921,-52.19006729,-35.29962158,-33.59609604,-34.24701309
1541.57,-43.48514175,-46.89439774,-52.16292953,-35.28334045,-33.6508522,-34.25424957
1541.58,-43.68333817,-46.89434052,-52.10570145,-35.35783005,-33.72843552,-34.1737442
1541.59,-43.60131454,-46.77194214,-52.02085876,-35.28393555,-33.59166336,-34.15499496
1541.6,-43.4907608,-46.70587158,-51.98691177,-35.14451599,-33.52997971,-34.20907211
1541.61,-43.52846909,-46.734375,-51.86761093,-35.07774353,-33.60797882,-34.16374588
1541.62,-43.52727509,-46.69223785,-51.68961716,-35.11907959,-33.57291031,-34.02610016
1541.63,-43.51164627,-46.62459946,-51.63461304,-35.00709534,-33.51080704,-34.04182434
1541.64,-43.39848709,-46.65389633,-51.56026459,-34.85096359,-33.59684753,-34.05948639
1541.65,-43.41750336,-46.54726791,-51.46990204,-34.79072571,-33.62387848,-33.99752426
1541.66,-43.53307343,-46.44987869,-51.35410309,-34.83086014,-33.58383942,-33.96078873
1541.67,-43.1649437,-46.29098511,-51.31631088,-34.5703392,-33.44485474,-34.05191422
1541.68,-43.16063309,-46.33941269,-51.20021057,-34.4433136,-33.55298615,-34.05809784
1541.69,-43.2532959,-46.33150864,-51.15995789,-34.43940353,-33.56658173,-34.03875732
1541.7,-43.10700607,-46.21525574,-51.11685181,-34.32971573,-33.57979965,-34.12662888
1541.71,-43.10219574,-46.18051529,-51.09639359,-34.21683884,-33.61613464,-34.12372971
1541.72,-42.98252869,-46.21199417,-51.04916,-34.18243027,-33.74264908,-34.07131195
1541.73,-43.02299118,-46.1508255,-51.06642532,-34.15187454,-33.74456024,-34.1415062
1541.74,-42.98393631,-46.16024399,-51.12490463,-34.03525925,-33.74160004,-34.24623871
1541.75,-42.92512131,-46.20182037,-51.15933228,-34.02005005,-33.90319824,-34.31201553
1541.76,-43.08133698,-46.15642548,-51.13423157,-34.04128265,-33.94335175,-34.18373871
1541.77,-43.04096222,-46.16853333,-51.15800858,-33.97332764,-33.97008896,-34.20314026
1541.78,-42.99790955,-46.18070984,-51.18673706,-33.88404083,-34.00370789,-34.23955917
1541.79,-43.09516144,-46.22413254,-51.22611618,-33.90337753,-34.10619354,-34.17773819
1541.8,-43.05034256,-46.13610077,-51.24788666,-33.88314438,-34.02145386,-34.15682602
1541.81,-43.09402466,-46.05752563,-51.31375122,-33.86639786,-33.91776276,-34.15725327
1541.82,-42.96737671,-46.09751129,-51.42241669,-33.67726517,-33.95236588,-34.27060699
1541.83,-43.10834503,-46.15238571,-51.45443726,-33.80122375,-34.04538727,-34.19591904
1541.84,-43.26377106,-46.16881561,-51.4993248,-33.88100433,-33.95430756,-34.1091156
1541.85,-43.15567398,-46.3056488,-51.61201096,-33.87984467,-33.94677734,-34.18730927
1541.86,-43.17709351,-46.37006378,-51.69488907,-33.86725235,-33.99322891,-34.14402008
1541.87,-43.42803192,-46.48467255,-51.67151642,-34.05750275,-34.0606842,-34.00122833
1541.88,-43.31532288,-46.37687683,-51.78479385,-34.10673904,-33.88287735,-34.0345726
