wav,TE0,TE1,ref,TE0 Norm,TE1 Norm,Sum,,,
1522.76,-45.68062973,-45.54614258,-41.36228686,-4.31834287,-4.183855718,-1.240278778,,,
1522.77,-45.48430252,-45.5694809,-41.28336077,-4.200941747,-4.286120122,-1.233022155,,,
1522.78,-45.45121384,-45.56436539,-41.3160718,-4.135142034,-4.248293584,-1.181049355,,,
1522.79,-45.27136612,-45.63300705,-41.32695132,-3.9444148,-4.30605573,-1.111172125,,,
1522.8,-45.20943451,-45.63352585,-41.36290103,-3.846533483,-4.270624822,-1.043104652,,,
1522.81,-45.10971832,-45.74399185,-41.37719088,-3.73252744,-4.366800969,-1.027795316,,,
1522.82,-45.03549194,-45.75940323,-41.2842229,-3.751269048,-4.475180333,-1.087858862,,,
1522.83,-44.94044113,-45.75894928,-41.31546527,-3.624975865,-4.443484014,-1.004675583,,,
1522.84,-44.81233215,-45.8088913,-41.29586917,-3.516462987,-4.51302213,-0.975920513,,,
1522.85,-44.79959869,-45.8653717,-41.14190417,-3.657694524,-4.723467534,-1.147669753,,,
1522.86,-44.81090164,-45.94718933,-41.01994448,-3.790957158,-4.927244847,-1.311744287,,,
1522.87,-44.6104393,-45.91048431,-40.81911975,-3.791319554,-5.091364568,-1.382577175,,,
1522.88,-44.57381821,-45.94544601,-40.80890399,-3.76491422,-5.136542028,-1.386501763,,,
1522.89,-44.48641586,-46.01271439,-40.6807416,-3.80567426,-5.331972783,-1.491814908,,,
1522.9,-44.33140564,-46.02947617,-40.7284215,-3.602984136,-5.301054662,-1.359250591,,,
1522.91,-44.31695557,-46.08150101,-40.67587405,-3.641081517,-5.405626958,-1.424046797,,,
1522.92,-44.23032379,-46.18823242,-40.58838778,-3.64193601,-5.59984464,-1.501177963,,,
1522.93,-44.25198746,-46.30178452,-40.49535876,-3.756628698,-5.806425756,-1.651399658,,,
1522.94,-44.32774734,-46.46942139,-40.62721759,-3.70052976,-5.842203801,-1.630365444,,,
1522.95,-44.28951263,-46.56193161,-40.49982196,-3.789690679,-6.062109655,-1.768636755,,,
1522.96,-44.30548859,-46.70417404,-40.5470212,-3.758467382,-6.157152837,-1.783968683,,,
1522.97,-44.19795227,-46.80313873,-40.63430148,-3.563650792,-6.168837255,-1.663459084,,,
1522.98,-44.2054863,-46.8842392,-40.67593127,-3.529555028,-6.208307927,-1.655291051,,,
1522.99,-44.241745,-47.12524033,-40.78699237,-3.454752629,-6.33824796,-1.651159125,,,
1523,-44.21723175,-47.31045914,-40.64915972,-3.568072026,-6.661299413,-1.834626345,,,
1523.01,-44.23688507,-47.4359169,-40.58075457,-3.656130498,-6.855162328,-1.957221674,,,
1523.02,-44.1506424,-47.67127991,-40.61753588,-3.533106511,-7.053744023,-1.935732611,,,
1523.03,-44.11399078,-47.86868668,-40.57024508,-3.543745702,-7.298441594,-2.017069091,,,
1523.04,-44.26502991,-48.29608917,-40.54370623,-3.721323674,-7.752382939,-2.274740487,,,
1523.05,-44.28987885,-48.48181915,-40.58901721,-3.700861638,-7.892801946,-2.299253143,,,
1523.06,-44.18078995,-48.72370529,-40.72634631,-3.454443639,-7.997358983,-2.146847057,,,
1523.07,-44.09131241,-48.99648285,-40.76214343,-3.329168981,-8.234339421,-2.112885715,,,
1523.08,-44.02716064,-49.19884491,-40.724191,-3.30296964,-8.474653905,-2.15029166,,,
1523.09,-43.91309357,-49.32727814,-40.88406497,-3.0290286,-8.44321317,-1.931681948,,,
1523.1,-43.86331558,-49.4571228,-40.86427813,-2.99903745,-8.59284467,-1.941157391,,,
1523.11,-43.84160614,-49.60046005,-40.9507268,-2.890879338,-8.649733251,-1.868152765,,,
1523.12,-43.82537079,-49.82246017,-40.81554537,-3.009825414,-9.0069148,-2.036012985,,,
1523.13,-43.82312775,-49.9078598,-40.84291583,-2.980211919,-9.064943975,-2.023862678,,,
1523.14,-43.6761322,-49.93577576,-40.75884371,-2.917288488,-9.176932042,-1.994956069,,,
1523.15,-43.57649612,-50.0860939,-40.83300143,-2.743494695,-9.253092473,-1.867888353,,,
1523.16,-43.50038147,-50.23490524,-40.87001544,-2.630366033,-9.364889806,-1.794969352,,,
1523.17,-43.52485657,-50.41962433,-40.88203555,-2.642821019,-9.537588781,-1.835041705,,,
1523.18,-43.3368721,-50.53121185,-40.9165166,-2.420355504,-9.614695256,-1.661987025,,,
1523.19,-43.10616684,-50.67417526,-40.94970828,-2.156458562,-9.724466985,-1.455839908,,,
1523.2,-43.04336166,-50.74899292,-40.91970187,-2.123659795,-9.829291051,-1.443270209,,,
1523.21,-43.04356766,-50.88901138,-40.94828921,-2.095278447,-9.940722173,-1.434886165,,,
1523.22,-42.82741547,-50.94937897,-40.90145236,-1.925963109,-10.04792661,-1.303527349,,,
1523.23,-42.79668808,-51.08726501,-40.91596347,-1.880724614,-10.17130155,-1.280427717,,,
1523.24,-42.771595,-51.26203918,-40.96801501,-1.803579991,-10.29402417,-1.228573928,,,
1523.25,-42.62880707,-51.41940308,-40.95934039,-1.66946668,-10.46006269,-1.130574922,,,
1523.26,-42.67769241,-51.63990784,-41.02202731,-1.655665105,-10.61788053,-1.136454413,,,
1523.27,-42.66261292,-51.94163132,-41.05922442,-1.603388494,-10.8824069,-1.118742268,,,
1523.28,-42.77009201,-52.19831848,-40.98884326,-1.781248754,-11.20947522,-1.312117905,,,
1523.29,-42.80383301,-52.49201584,-41.0148862,-1.788946813,-11.47712964,-1.345729505,,,
1523.3,-42.73952866,-52.79940796,-40.92382174,-1.815706914,-11.87558622,-1.407189648,,,
1523.31,-42.77224731,-53.0047493,-40.84369021,-1.928557103,-12.16105909,-1.5352599,,,
1523.32,-42.66490173,-53.16578674,-41.00488024,-1.660021489,-12.1609065,-1.28931626,,,
1523.33,-42.63629913,-53.33911133,-40.98194247,-1.654356664,-12.35716886,-1.299824298,,,
1523.34,-42.65852356,-53.53881454,-41.01089602,-1.647627538,-12.52791852,-1.306748886,,,
1523.35,-42.60211563,-53.63532639,-40.85894137,-1.74317426,-12.77638501,-1.413653321,,,
1523.36,-42.68685913,-53.77331543,-40.74657183,-1.940287297,-13.0267436,-1.61463487,,,
1523.37,-42.68429565,-53.84293365,-40.72222262,-1.962073033,-13.12071103,-1.641595135,,,
1523.38,-42.73401642,-53.95393753,-40.60815554,-2.125860875,-13.34578199,-1.809713947,,,
1523.39,-42.92572403,-54.03893661,-40.56125766,-2.364466375,-13.47767896,-2.040741357,,,
1523.4,-42.92206573,-53.99179459,-40.61911517,-2.302950566,-13.37267942,-1.976087555,,,
1523.41,-42.83637619,-53.88563919,-40.73850756,-2.097868627,-13.14713163,-1.769518585,,,
1523.42,-42.98981094,-53.75749969,-40.79151278,-2.198298162,-12.96598691,-1.848816664,,,
1523.43,-43.01553726,-53.56397247,-40.73801165,-2.277525609,-12.82596082,-1.910691276,,,
1523.44,-42.98797607,-53.40145874,-40.79500704,-2.19296903,-12.6064517,-1.815046403,,,
1523.45,-42.86101532,-53.1975975,-40.79843646,-2.062578862,-12.39916105,-1.678194992,,,
1523.46,-42.85577774,-53.04404449,-40.76686221,-2.088915532,-12.27718229,-1.691770554,,,
1523.47,-42.86241531,-52.81127548,-40.73691302,-2.125502294,-12.07436246,-1.706901403,,,
1523.48,-42.64460373,-52.58494949,-40.73704653,-1.907557195,-11.84790296,-1.488173244,,,
1523.49,-42.63908386,-52.43669128,-40.75829058,-1.880793279,-11.6784007,-1.44807236,,,
1523.5,-42.61626053,-52.25254059,-40.64469653,-1.971564,-11.60784406,-1.523283842,,,
1523.51,-42.56640625,-52.15940094,-40.53041201,-2.035994237,-11.62898893,-1.583449876,,,
1523.52,-42.69003677,-52.11603546,-40.6126607,-2.077376073,-11.50337476,-1.608017066,,,
1523.53,-42.65784073,-52.02044296,-40.5932973,-2.064543431,-11.42714567,-1.588647462,,,
1523.54,-42.76090622,-52.05262375,-40.57975131,-2.181154912,-11.47287244,-1.697847868,,,
1523.55,-42.7233696,-52.00541306,-40.51713687,-2.206232732,-11.48827619,-1.72190583,,,
1523.56,-42.73481369,-51.95544052,-40.56423693,-2.170576757,-11.39120359,-1.679727608,,,
1523.57,-42.74760818,-51.91003036,-40.65700274,-2.090605443,-11.25302762,-1.593498654,,,
1523.58,-42.68257523,-51.84074402,-40.61127978,-2.071295446,-11.22946424,-1.573728429,,,
1523.59,-42.62884903,-51.75114441,-40.71017962,-1.918669408,-11.04096479,-1.417204775,,,
1523.6,-42.48675156,-51.67973328,-40.7935155,-1.693236058,-10.88621778,-1.199424088,,,
1523.61,-42.49690247,-51.57189178,-40.59401065,-1.90289182,-10.97788114,-1.396243378,,,
1523.62,-42.53749084,-51.43986893,-40.55227404,-1.985216802,-10.88759488,-1.459222111,,,
1523.63,-42.43069839,-51.22902679,-40.38469439,-2.046004003,-10.8443324,-1.508013865,,,
1523.64,-42.4160614,-51.02836609,-40.47060519,-1.945456212,-10.5577609,-1.385377588,,,
1523.65,-42.57027817,-50.78333664,-40.43511706,-2.135161107,-10.34821958,-1.524778765,,,
1523.66,-42.50671005,-50.64827347,-40.3152669,-2.191443151,-10.33300657,-1.571619342,,,
1523.67,-42.57612991,-50.24455261,-40.44859057,-2.127539342,-9.795962041,-1.441734342,,,
1523.68,-42.54225922,-49.81053543,-40.48021823,-2.06204099,-9.330317205,-1.315434594,,,
1523.69,-42.63806152,-49.62084198,-40.49283343,-2.145228093,-9.12800855,-1.352261602,,,
1523.7,-42.63585281,-49.32974243,-40.60382586,-2.032026952,-8.72591657,-1.189492287,,,
1523.71,-42.58091354,-48.98698807,-40.7396596,-1.841253942,-8.247328466,-0.946560092,,,
1523.72,-42.60800934,-48.73649597,-40.73076373,-1.87724561,-8.005732244,-0.929509481,,,
1523.73,-42.46062469,-48.43009186,-40.82439547,-1.636229222,-7.605696385,-0.656854267,,,
1523.74,-42.29110718,-48.06717682,-40.93042498,-1.360682195,-7.136751836,-0.341562131,,,
1523.75,-42.28590775,-47.7257576,-41.13266497,-1.153242772,-6.593092626,-0.061613489,,,
1523.76,-42.0729332,-47.29755783,-41.04625064,-1.026682561,-6.251307195,0.113711967,,,
1523.77,-42.11975861,-47.07424164,-40.99824267,-1.121515935,-6.075998967,0.082773754,,,
1523.78,-42.12293625,-46.87774277,-40.82369738,-1.299238866,-6.054045385,-0.045744179,,,
1523.79,-42.14488983,-46.78881454,-40.77610522,-1.368784612,-6.012709325,-0.08722383,,,
1523.8,-42.30570221,-46.57026291,-40.7423337,-1.563368505,-5.827929204,-0.181670083,,,
1523.81,-42.27566528,-46.35121155,-40.51165515,-1.764010137,-5.839556401,-0.329983608,,,
1523.82,-42.37116623,-46.31427002,-40.4728139,-1.89835233,-5.841456121,-0.426670612,,,
1523.83,-42.42691422,-46.16636276,-40.52410632,-1.902807897,-5.642256444,-0.37160655,,,
1523.84,-42.44121552,-46.10643768,-40.25334292,-2.187872594,-5.853094762,-0.634484171,,,
1523.85,-42.50161362,-46.00972748,-40.32590609,-2.175707524,-5.683821385,-0.574475616,,,
1523.86,-42.56351089,-45.87693024,-40.36924105,-2.194269841,-5.507689183,-0.532064868,,,
1523.87,-42.71620178,-45.9383049,-40.23822528,-2.477976506,-5.700079625,-0.786523538,,,
1523.88,-42.93968964,-46.02494049,-40.25758868,-2.682100957,-5.767351812,-0.946028553,,,
1523.89,-42.92815781,-45.91931915,-40.27500659,-2.653151219,-5.644312566,-0.885849716,,,
1523.9,-43.03092194,-45.83779144,-40.34602862,-2.684893315,-5.491762822,-0.855106351,,,
1523.91,-42.90968704,-45.65394974,-40.39778262,-2.511904424,-5.256167119,-0.660489866,,,
1523.92,-42.98939896,-45.64808655,-40.44880419,-2.540594762,-5.199282354,-0.659287171,,,
1523.93,-43.13647842,-45.58071518,-40.37169009,-2.764788335,-5.20902509,-0.806875413,,,
1523.94,-43.16693878,-45.55630875,-40.29108554,-2.875853246,-5.26522321,-0.897949032,,,
1523.95,-43.3563385,-45.55480194,-40.38426333,-2.97207517,-5.17053861,-0.923355499,,,
1523.96,-43.5530014,-45.55806732,-40.33139544,-3.221605962,-5.22667188,-1.09913905,,,
1523.97,-43.6154213,-45.61870575,-40.34415942,-3.271261876,-5.274546331,-1.148106188,,,
1523.98,-43.68772888,-45.56104279,-40.45890933,-3.228819554,-5.102133458,-1.054944103,,,
1523.99,-43.70988464,-45.45724106,-40.33902484,-3.370859807,-5.118216222,-1.146944762,,,
1524,-43.73781204,-45.39356995,-40.33917742,-3.398634618,-5.054392522,-1.13777923,,,
1524.01,-43.81766891,-45.37730408,-40.56844836,-3.249220555,-4.808855718,-0.949099314,,,
1524.02,-43.76195908,-45.26027679,-40.64389544,-3.118063634,-4.616381353,-0.79262544,,,
1524.03,-43.82526016,-45.13406372,-40.6584981,-3.166762059,-4.475565618,-0.761746184,,,
1524.04,-43.87187958,-44.97512817,-40.66623812,-3.205641454,-4.30889005,-0.712026982,,,
1524.05,-43.94654083,-45.01173782,-40.54150897,-3.405031865,-4.470228856,-0.894754238,,,
1524.06,-43.83153915,-44.68819809,-40.58706408,-3.244475072,-4.101134008,-0.641416419,,,
1524.07,-43.81479645,-44.5867157,-40.71954089,-3.095255559,-3.86717481,-0.453787545,,,
1524.08,-43.80584335,-44.48258972,-40.63917285,-3.166670507,-3.843416875,-0.481575163,,,
1524.09,-43.67482758,-44.18383026,-40.52134448,-3.153483098,-3.662485784,-0.390231719,,,
1524.1,-43.73575592,-44.08103943,-40.57725268,-3.15850324,-3.503786748,-0.317414493,,,
1524.11,-43.94148636,-44.02119446,-40.43090945,-3.510576909,-3.590285009,-0.53994814,,,
1524.12,-43.91839981,-43.96719742,-40.37697344,-3.541426366,-3.590223973,-0.555456677,,,
1524.13,-43.9980545,-43.96057129,-40.41908007,-3.578974431,-3.541491216,-0.549892428,,,
1524.14,-44.14331055,-43.79458237,-40.28960162,-3.853708928,-3.504980748,-0.665545566,,,
1524.15,-44.20946884,-43.79259109,-40.18004351,-4.029425328,-3.612547582,-0.805686424,,,
1524.16,-44.29001999,-43.75986481,-40.31285601,-3.977163976,-3.447008794,-0.693701759,,,
1524.17,-44.18357468,-43.45808029,-40.29669696,-3.886877721,-3.161383336,-0.498698811,,,
1524.18,-44.23714066,-43.3008194,-40.34025698,-3.896883672,-2.960562413,-0.393238423,,,
1524.19,-44.40515518,-43.22470093,-40.43145495,-3.973700231,-2.793245977,-0.333188652,,,
1524.2,-44.5330658,-43.2906456,-40.38546115,-4.14760465,-2.905184453,-0.471816668,,,
1524.21,-44.58592224,-43.1536293,-40.48880892,-4.097113317,-2.664820378,-0.311886705,,,
1524.22,-44.64078522,-43.08296967,-40.52172595,-4.11905927,-2.561243718,-0.26037421,,,
1524.23,-44.78868103,-43.11510086,-40.6180852,-4.17059583,-2.49701566,-0.243384176,,,
1524.24,-44.79656601,-42.90139771,-40.66149264,-4.135073369,-2.239905065,-0.07462286,,,
1524.25,-44.74990082,-42.76184082,-40.73783236,-4.012068456,-2.024008458,0.105040611,,,
1524.26,-45.00919724,-42.82881927,-40.64539462,-4.363802617,-2.183424657,-0.127894537,,,
1524.27,-45.04762268,-42.74855042,-40.35704928,-4.6905734,-2.391501134,-0.380345641,,,
1524.28,-45.06775284,-42.65569687,-40.44975405,-4.617998784,-2.205942815,-0.236323953,,,
1524.29,-45.30680847,-42.69337463,-40.42906695,-4.877741521,-2.264307683,-0.367036841,,,
1524.3,-45.47185135,-42.65784836,-40.10318499,-5.368666356,-2.554663365,-0.727327733,,,
1524.31,-45.59068298,-42.63130188,-40.182195,-5.408487981,-2.449106877,-0.671154917,,,
1524.32,-45.5353241,-42.39147568,-40.10842639,-5.42689771,-2.283049291,-0.566198125,,,
1524.33,-45.63301468,-42.40486908,-39.98883563,-5.644179052,-2.416033452,-0.72652878,,,
1524.34,-45.81690598,-42.45695877,-40.1102994,-5.706606572,-2.346659368,-0.699196627,,,
1524.35,-45.86034775,-42.39273834,-40.0785039,-5.781843846,-2.314234441,-0.700472034,,,
1524.36,-46.0135231,-42.40437317,-40.10981875,-5.903704351,-2.294554418,-0.724228612,,,
1524.37,-46.29137039,-42.52800369,-40.10727435,-6.184096044,-2.420729344,-0.896620865,,,
1524.38,-46.39656067,-42.50601578,-40.19049197,-6.2060687,-2.315523809,-0.828670208,,,
1524.39,-46.39049911,-42.42881775,-40.26351672,-6.126982396,-2.16530103,-0.698950801,,,
1524.4,-46.38153458,-42.25865555,-40.32618838,-6.055346196,-1.932467168,-0.511699398,,,
1524.41,-46.5873642,-42.30994034,-40.29773837,-6.289625829,-2.01220197,-0.634005046,,,
1524.42,-46.72872162,-42.13267899,-40.26178866,-6.466932958,-1.870890325,-0.577043661,,,
1524.43,-46.76223373,-41.90762329,-40.35316973,-6.409064,-1.554453557,-0.325766006,,,
1524.44,-47.05458832,-42.04115295,-40.44651156,-6.608076757,-1.594641393,-0.404555008,,,
1524.45,-47.22542572,-41.96868896,-40.27803546,-6.947390264,-1.690653508,-0.557653878,,,
1524.46,-47.34809875,-41.94171906,-40.37322741,-6.974871343,-1.568491643,-0.469401115,,,
1524.47,-47.36685562,-41.91037369,-40.57362872,-6.793226903,-1.336744969,-0.248806752,,,
1524.48,-47.51450348,-41.88805389,-40.4192174,-7.095286077,-1.468836492,-0.417992558,,,
1524.49,-47.6915741,-42.02593231,-40.5772069,-7.114367192,-1.448725408,-0.406274755,,,
1524.5,-47.66944885,-41.9226799,-40.73207217,-6.937376683,-1.190607732,-0.165342731,,,
1524.51,-47.88150406,-41.92326355,-40.76518756,-7.116316503,-1.158075994,-0.176432145,,,
1524.52,-48.13964462,-42.08567047,-40.69699603,-7.442648595,-1.388674443,-0.426228675,,,
1524.53,-48.18357086,-41.908741,-40.73477679,-7.448794072,-1.173964208,-0.25453341,,,
1524.54,-48.23530579,-41.83987427,-40.80117922,-7.434126561,-1.038695043,-0.142017747,,,
1524.55,-48.42029572,-41.75145721,-40.70517092,-7.715124791,-1.04628629,-0.199323536,,,
1524.56,-48.52604675,-41.65601349,-40.65553408,-7.87051267,-1.000479406,-0.188492096,,,
1524.57,-48.6113739,-41.67468262,-40.73076373,-7.880610173,-0.943918889,-0.143226582,,,
1524.58,-48.81266022,-41.6506958,-40.63417941,-8.178480809,-1.016516393,-0.252944325,,,
1524.59,-48.97817612,-41.78511429,-40.55008822,-8.428087896,-1.235026067,-0.476452808,,,
1524.6,-49.16578293,-41.68714905,-40.41645938,-8.749323552,-1.270689672,-0.556638553,,,
1524.61,-49.3129921,-41.69070053,-40.52826815,-8.784723943,-1.162432378,-0.469858114,,,
1524.62,-49.5043869,-41.8610611,-40.50066882,-9.003718083,-1.360392278,-0.67091218,,,
1524.63,-49.73945999,-41.87622833,-40.34604388,-9.393416112,-1.530184453,-0.872297,,,
1524.64,-49.8714447,-41.83713913,-40.46636325,-9.405081456,-1.370775884,-0.736532811,,,
1524.65,-50.04611969,-41.66883469,-40.62658435,-9.419535344,-1.042250341,-0.453050267,,,
1524.66,-50.2808876,-41.7372818,-40.47050982,-9.810377782,-1.266771978,-0.698323223,,,
1524.67,-50.6021843,-41.72368622,-40.43903857,-10.16314573,-1.284647649,-0.755922377,,,
1524.68,-50.79107285,-41.53867722,-40.52467471,-10.26639814,-1.014002507,-0.526537394,,,
1524.69,-51.02191162,-41.37213898,-40.57057315,-10.45133848,-0.801565831,-0.354607063,,,
1524.7,-51.38793564,-41.31190872,-40.56512576,-10.82280988,-0.746782964,-0.339712916,,,
1524.71,-51.60984039,-41.19392014,-40.3610509,-11.24878949,-0.832869237,-0.45514971,,,
1524.72,-51.97489166,-41.08301163,-40.49319583,-11.48169584,-0.589815801,-0.249810915,,,
1524.73,-52.30285263,-40.99178314,-40.45899325,-11.84385938,-0.532789891,-0.22298034,,,
1524.74,-52.67339325,-41.04987717,-40.2952283,-12.37816495,-0.75464887,-0.465645823,,,
1524.75,-52.84951019,-40.99834061,-40.27610522,-12.57340497,-0.722235387,-0.447534591,,,
1524.76,-53.14691544,-40.96018982,-40.28299075,-12.86392469,-0.677199071,-0.422336361,,,
1524.77,-53.48604202,-40.86130524,-40.19617968,-13.28986234,-0.665125554,-0.434075065,,,
1524.78,-53.82416534,-40.84462738,-40.23302966,-13.59113569,-0.611597722,-0.398234923,,,
1524.79,-54.05801392,-40.68634796,-40.27000552,-13.7880084,-0.416342443,-0.22099236,,,
1524.8,-54.42051697,-40.66967773,-40.39554721,-14.02496976,-0.274130529,-0.094780267,,,
1524.81,-54.70294952,-40.59079361,-40.16914111,-14.53380842,-0.421652501,-0.256350764,,,
1524.82,-54.98887253,-40.57687378,-40.15038043,-14.8384921,-0.426493352,-0.272025484,,,
1524.83,-55.21231842,-40.61767578,-40.25021487,-14.96210355,-0.367460912,-0.219247233,,,
1524.84,-55.41075134,-40.53768921,-40.22660571,-15.18414563,-0.311083501,-0.171927569,,,
1524.85,-55.63463974,-40.71989059,-40.27753573,-15.35710401,-0.442354863,-0.304507395,,,
1524.86,-55.68265533,-40.53855896,-40.3446477,-15.33800763,-0.19391126,-0.063048788,,,
1524.87,-55.6981163,-40.51421356,-40.44701129,-15.25110502,-0.067202275,0.062483874,,,
1524.88,-55.76790237,-40.73121262,-40.4502843,-15.31761808,-0.280928319,-0.146839172,,,
1524.89,-55.76383591,-40.76019669,-40.20200854,-15.56182737,-0.558188146,-0.423090434,,,
1524.9,-55.84231186,-40.89238739,-40.39822512,-15.44408674,-0.494162267,-0.35740945,,,
1524.91,-55.85149002,-41.00972748,-40.54344302,-15.308047,-0.466284459,-0.326138076,,,
1524.92,-55.82952881,-41.04749298,-40.43963366,-15.38989515,-0.607859319,-0.465803645,,,
1524.93,-55.76136398,-41.21546173,-40.59853488,-15.16282911,-0.616926854,-0.467068953,,,
1524.94,-55.60907364,-41.18272781,-40.7126134,-14.89646024,-0.470114415,-0.316147071,,,
1524.95,-55.47315216,-41.30464935,-40.92394763,-14.54920453,-0.380701726,-0.21749128,,,
1524.96,-55.2157135,-41.28222275,-40.81851321,-14.39720029,-0.463709539,-0.291601399,,,
1524.97,-55.01761627,-41.37131882,-40.81219989,-14.20541639,-0.559118932,-0.37549014,,,
1524.98,-54.77973175,-41.48122406,-40.84469729,-13.93503446,-0.636526769,-0.437932822,,,
1524.99,-54.48828125,-41.42300797,-40.72745257,-13.76082868,-0.695555394,-0.486264462,,,
1525,-54.20326614,-41.61577606,-40.7106412,-13.49262494,-0.905134862,-0.672146721,,,
1525.01,-53.97011566,-41.57897949,-40.78711062,-13.18300504,-0.791868871,-0.548401668,,,
1525.02,-53.72006226,-41.39030838,-40.7518323,-12.96822995,-0.638476079,-0.391639985,,,
1525.03,-53.44796371,-41.49092484,-40.70952349,-12.73844022,-0.781401342,-0.513115905,,,
1525.04,-53.17861557,-41.52431107,-40.5337308,-12.64488477,-0.990580266,-0.703552805,,,
1525.05,-52.85242844,-41.42644119,-40.5836423,-12.26878614,-0.842798894,-0.540804842,,,
1525.06,-52.63206482,-41.50469971,-40.56210452,-12.0699603,-0.942595189,-0.619885213,,,
1525.07,-52.43273926,-41.40677261,-40.36627703,-12.06646222,-1.04049558,-0.710444919,,,
1525.08,-52.10429382,-41.38813019,-40.37139636,-11.73289747,-1.016733831,-0.663246614,,,
1525.09,-51.78792572,-41.24641418,-40.4416936,-11.34623212,-0.804720586,-0.43732504,,,
1525.1,-51.46334457,-41.23273087,-40.37680178,-11.08654279,-0.855929082,-0.462468358,,,
